"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F597_mz121.1013_rt3.55","Fungal agar in","Fungal agar out",12.717247021313,11.3205755266608,1.39667149465218,0.274948479856831,0.561328671674096,0.0322734968711319,0.0745908371633969,2.63293424999897,"Higher in Fungal agar in",597,3.547,121.10133,"Unknown","[M+H]+","ion correlated with 1041; ion correlated with 419; ion correlated with 779; ion correlated with 2157; ion correlated with 3115; ion correlated with 3702; ion correlated with 856; ion correlated with 3318; ion correlated with 3338; ion correlated with 397; ion correlated with 625; ion correlated with 994; ion correlated with 1019; ion correlated with 1190; ion correlated with 1257; ion correlated with 1349; ion correlated with 1630; ion correlated with 1752; ion correlated with 2317; ion correlated with 2448; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3098; ion correlated with 3118; ion correlated with 3504; ion correlated with 3745; ion correlated with 3906; ion correlated with 5005; ion correlated with 5013; ion correlated with 5038; ion correlated with 5047; ion correlated with 3515; ion correlated with 4188; found in higher mz's MsMs_3702; found in higher mz's MsMs_3318; found in higher mz's MsMs_2676; found in higher mz's MsMs_5005; found in higher mz's MsMs_3847; found in higher mz's MsMs_3976; found in higher mz's MsMs_2954; found in higher mz's MsMs_3083; found in higher mz's MsMs_3504",FALSE,"null","null","null",29.39,89.1519421172887,24
"F3585_mz342.2142_rt0.92","Fungal agar in","Fungal agar out",15.1168229086805,16.3877669437955,-1.270944035115,0.254451740613746,0.51291801689331,0.0324097287304754,0.0748639441800947,0.414388526851439,"Higher in Fungal agar out",3585,0.919,342.2142,"Unknown","[M+H]+",NA,FALSE,"null","null","null",86.27,165296,12
"F1707_mz198.8671_rt0.43","Fungal agar in","Fungal agar out",12.0780304494302,14.5417929733365,-2.46376252390623,0.280249162264942,0.901024881148533,0.0325252669692692,0.0750493867379883,0.18127319028807,"Higher in Fungal agar out",1707,0.427,198.86711,"Unknown","[M+H]+","ion correlated with 2819",FALSE,"null","null","null",1264.03,131463,15
"F4683_mz524.1982_rt0.82","Fungal agar in","Fungal agar out",16.9586205892726,18.7303397766577,-1.7717191873851,0.740502193430068,0.517736821352186,0.0325262303526609,0.0750493867379883,0.292859543248605,"Higher in Fungal agar out",4683,0.816,524.19818,"Unknown","[M+H]+","ion correlated with 2962; ion correlated with 671; ion correlated with 1914; ion correlated with 3227; ion correlated with 566; ion correlated with 2541; ion correlated with 1813; ion correlated with 988; ion correlated with 2192",FALSE,"null","null","null",14311.64,1882867,11
"F776_mz133.0609_rt0.45","Fungal agar in","Fungal agar out",23.4134173755276,22.8591892825211,0.554228093006515,0.0702692016322117,0.207038036050925,0.03276832176049,0.0755659017114471,1.46838277197184,"Higher in Fungal agar in",776,0.454,133.06094,"Unknown","[M+H]+","ion correlated with 387; ion correlated with 783",TRUE,"null","null","null",905.35,5083.35140771637,23
"F2946_mz289.1764_rt1.19","Fungal agar in","Fungal agar out",16.3588955238018,13.324128364988,3.03476715881381,0.498221771540283,1.18951634975845,0.0329233368486362,0.075881150111651,8.19513183887625,"Higher in Fungal agar in",2946,1.189,289.17636,"Unknown","[M+H]+","ion correlated with 2707; ion correlated with 2358",TRUE,"null","null","null",1503.42,13346499,13
"F3379_mz322.1767_rt1.02","Fungal agar in","Fungal agar out",16.749215327113,17.3607810318868,-0.611565704773792,0.204656683524973,0.0304686971142832,0.0329651522883017,0.0759352924306404,0.654486026339254,"Higher in Fungal agar out",3379,1.025,322.17673,"Unknown","[M+H]+","ion correlated with 3465; ion correlated with 3294; ion correlated with 4231; ion correlated with 3920; ion correlated with 3652; ion correlated with 4454; ion correlated with 3451; ion correlated with 3613; ion correlated with 1836; ion correlated with 2985; ion correlated with 3479; ion correlated with 3776; ion correlated with 3453; ion correlated with 2554; ion correlated with 3295; ion correlated with 3921; ion correlated with 3523",TRUE,"null","null","null",29.59,27.4506892895016,23
"F902_mz142.1229_rt0.93","Fungal agar in","Fungal agar out",15.4479916991641,16.1768883237212,-0.728896624557043,0.0441097422332307,0.247659124800113,0.0330086214053935,0.0759622706092735,0.603365192080377,"Higher in Fungal agar out",902,0.931,142.12294,"Unknown","[M+H]+","ion correlated with 1967; ion correlated with 2944; ion correlated with 2434; found in higher mz's MsMs_1559",FALSE,"null","null","null",49.99,44.865238336714,18
"F4608_mz497.0586_rt0.44","Fungal agar in","Fungal agar out",17.5192705793375,16.1969523468847,1.32231823245272,0.43382850279797,0.548184138975271,0.0330135254264724,0.0759622706092735,2.50067614830246,"Higher in Fungal agar in",4608,0.445,497.05856,"Unknown","[M+H]+",NA,FALSE,"null","null","null",2390.95,182218,15
"F176_mz85.0286_rt0.78","Fungal agar in","Fungal agar out",18.1155330633081,17.8846973605821,0.23083570272593,0.0880709427185021,0.088860286319199,0.0330388437634355,0.0759783399310082,1.17351452826415,"Higher in Fungal agar in",176,0.775,85.02858,"Unknown","[M+H]+","found in higher mz's MsMs_2487; found in higher mz's MsMs_2555; found in higher mz's MsMs_2265; found in higher mz's MsMs_951",TRUE,"null","null","null",21.46,23.1407416372383,24
