"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F3600_mz344.171_rt1.21","Fungal agar in","Fungal control",10.2665864467534,9.8008874723744,0.465698974378999,0.280077799382376,1.45897032585593,0.638274703004993,0.706466444779031,1.38098626830649,"Higher in Fungal agar in",3600,1.211,344.17102,"Unknown","[M+H]+","ion correlated with 4307; ion correlated with 2871; ion correlated with 4250; ion correlated with 3654; ion correlated with 4110; ion correlated with 4080; ion correlated with 4388; ion correlated with 2740; ion correlated with 4206; ion correlated with 4003; ion correlated with 3957; ion correlated with 4960; ion correlated with 4041; ion correlated with 3635; ion correlated with 4484; ion correlated with 4656; ion correlated with 4803; ion correlated with 4806; ion correlated with 3224; ion correlated with 4726; ion correlated with 1381; ion correlated with 1635; ion correlated with 4100; ion correlated with 4698; ion correlated with 4516; ion correlated with 4688; ion correlated with 4825; ion correlated with 1402; ion correlated with 4942; ion correlated with 2624; ion correlated with 4954; ion correlated with 3886; ion correlated with 3934; ion correlated with 4133",FALSE,"null","null","null",40.47,294187,8
"F5094_mz740.5233_rt9.7","Fungal agar in","Fungal control",10.1266769174433,11.7118243978577,-1.58514748041437,0.280053396563706,5.0106983615946,0.638908594306105,0.706855675220676,0.333290596688928,"Higher in Fungal control",5094,9.696,740.52332,"Unknown","[M+H]+","ion correlated with 4057; ion correlated with 4545",FALSE,"null","null","null",62.6,2211.66509433962,5
"F4853_mz600.2516_rt0.89","Fungal agar in","Fungal control",17.7598541022775,17.5827455417373,0.177108560540244,0.490236305393365,0.34605126110793,0.638967509502088,0.706855675220676,1.13061564097833,"Higher in Fungal agar in",4853,0.892,600.25165,"Unknown","[M+H]+","ion correlated with 4791; ion correlated with 2349",FALSE,"null","null","null",5096.82,523483,10
"F2890_mz286.1762_rt0.89","Fungal agar in","Fungal control",13.8045013774909,13.304070343799,0.500431033691994,1.52505898890464,0.613457162122962,0.639176677359717,0.706898358948136,1.41463614978481,"Higher in Fungal agar in",2890,0.887,286.17615,"Unknown","[M+H]+",NA,FALSE,"null","null","null",11.2,105307,16
"F360_mz104.0304_rt0.39","Fungal agar in","Fungal control",15.3563168831074,15.0276985099259,0.328618373181554,0.794788336995385,0.811654082070562,0.642666409796849,0.71045912953205,1.25581014584147,"Higher in Fungal agar in",360,0.393,104.03045,"Unknown","[M+H]+",NA,FALSE,"null","null","null",17.33,86.3906325446644,24
"F1411_mz177.9579_rt0.44","Fungal agar in","Fungal control",13.673743334723,13.8640940783081,-0.190350743585167,0.592295842584698,0.209345873441648,0.642739207677523,0.71045912953205,0.876392629530899,"Higher in Fungal control",1411,0.445,177.9579,"Unknown","[M+H]+","ion correlated with 1433; ion correlated with 1671",FALSE,"null","null","null",185.42,33.2687315689626,20
"F1272_mz168.1022_rt1.23","Fungal agar in","Fungal control",14.0371133546506,14.2746088718116,-0.237495517161021,0.753407426305648,0.168190647605264,0.643113646561172,0.710683453693199,0.848216517859926,"Higher in Fungal control",1272,1.227,168.10216,"Unknown","[M+H]+","ion correlated with 1939; ion correlated with 2619; ion correlated with 2102; ion correlated with 1003; ion correlated with 1754; ion correlated with 2021; ion correlated with 1996; ion correlated with 379",TRUE,"null","null","null",64.15,37.2166915873141,24
"F4241_mz417.1876_rt0.96","Fungal agar in","Fungal control",12.909857261078,13.8224866805014,-0.912629419423409,0.718050666595315,2.90717283186579,0.645209820801131,0.712809783364406,0.531216027528784,"Higher in Fungal control",4241,0.96,417.18762,"Unknown","[M+H]+","ion correlated with 3291; ion correlated with 4154; ion correlated with 4495",FALSE,"null","null","null",3123.39,450931,7
"F4115_mz398.2022_rt1.03","Fungal agar in","Fungal control",12.4294133078966,12.7844988302939,-0.355085522397333,1.0899467644953,0.51360884370266,0.646677476270801,0.714240794687153,0.781823295575929,"Higher in Fungal control",4115,1.026,398.20221,"Unknown","[M+H]+","similar chromatogram in higher mz_4674",FALSE,"null","null","null",1757.46,284.735294117647,15
"F4077_mz392.2551_rt2.83","Fungal agar in","Fungal control",17.1544510618019,17.0546666584655,0.0997844033363897,0.280315415378,0.20822103528593,0.648628600217639,0.716204881242179,1.07161330844181,"Higher in Fungal agar in",4077,2.829,392.2551,"Unknown","[M+H]+","similar chromatogram in higher mz_4198",TRUE,"null","null","null",938.1,508865,8
"F3621_mz346.055_rt0.84","Fungal agar in","Fungal control",15.1788918656612,14.84989021067,0.329001654991201,0.729788827160315,0.896652677922471,0.648919678225152,0.716335414641724,1.25614382213121,"Higher in Fungal agar in",3621,0.835,346.05499,"Unknown","[M+H]+","ion correlated with 1800",FALSE,"null","null","null",3209.83,372465,12
"F2505_mz257.676_rt0.92","Fungal agar in","Fungal control",13.3409018935908,13.9592396269819,-0.618337733391179,0.280288986931131,2.01332193737708,0.649152856263377,0.716336074299616,0.651421059845828,"Higher in Fungal control",2505,0.916,257.67599,"Unknown","[M+H]+",NA,FALSE,"null","null","null",2810.92,140547,4
"F4061_mz390.2129_rt1.18","Fungal agar in","Fungal control",11.8537950087344,11.6420459273556,0.211749081378811,0.621155933625215,0.397596679995114,0.649359722372311,0.716336074299616,1.15809136933324,"Higher in Fungal agar in",4061,1.182,390.21286,"Unknown","[M+H]+","ion correlated with 1625; ion correlated with 1665",TRUE,"null","null","null",1649.93,3027441,14
"F2762_mz276.1585_rt1.02","Fungal agar in","Fungal control",20.9453761957197,20.8139869713764,0.131389224343366,0.231302903947183,0.3925828210946,0.649438858866712,0.716336074299616,1.09534794458882,"Higher in Fungal agar in",2762,1.016,276.15854,"Unknown","[M+H]2+","ion correlated with 2975; ion correlated with 1691; adduct linked to 4746_[M+H]+",TRUE,"null","null","null",2267.91,7255.2255253716,13
"F966_mz146.0602_rt1.02","Fungal agar in","Fungal control",20.408213781673,20.3281258283335,0.0800879533395715,0.0598766676409131,0.259275191221307,0.649685743381773,0.716417701057496,1.05708248321763,"Higher in Fungal agar in",966,1.018,146.06024,"Unknown","[M+H]+","ion correlated with 1043; ion correlated with 1981; ion correlated with 2181; ion correlated with 1691; found in higher mz's MsMs_1810; found in higher mz's MsMs_1554; similar chromatogram in higher mz_2985; similar chromatogram in higher mz_4178; similar chromatogram in higher mz_2196",TRUE,"null","null","null",395.56,177.085051816183,24
"F1407_mz177.0912_rt1.19","Fungal agar in","Fungal control",10.8614308761748,11.4067377915597,-0.545306915384918,1.73571569573521,0.615715885533914,0.649932060485225,0.716498658858944,0.685245609521617,"Higher in Fungal control",1407,1.186,177.09123,"Unknown","[M+H]+","ion correlated with 3991; ion correlated with 3574; ion correlated with 4950; ion correlated with 1221; ion correlated with 4111; ion correlated with 4229; ion correlated with 2037",FALSE,"null","null","null",14.18,45.0204519985058,22
"F1874_mz209.9569_rt0.43","Fungal agar in","Fungal control",16.6237376869824,16.5244327700313,0.099304916951116,0.135115942415766,0.315302365672757,0.653938057378375,0.720723220685103,1.07125721196911,"Higher in Fungal agar in",1874,0.434,209.95694,"Unknown","[M+H]+",NA,FALSE,"null","null","null",85.29,125.689111608446,22
