"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F799_mz135.117_rt1.07",2.94022900877446,17.4246633676715,8.31191645569666,0.000413428245863434,0.0029242799325932,0.785936180590037,799,1.074,135.11702,"Unknown","[M+H]+","ion correlated with 3937; ion correlated with 1217; ion correlated with 3309; ion correlated with 4550; ion correlated with 4658; ion correlated with 4165; ion correlated with 4759; ion correlated with 2865; ion correlated with 1837; ion correlated with 4035; ion correlated with 4338; ion correlated with 4649; ion correlated with 2012; ion correlated with 3463; ion correlated with 3491; ion correlated with 4678; ion correlated with 3680; ion correlated with 3971; ion correlated with 4724; ion correlated with 4684",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",128.89,28574,42.5315485564304,24,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F4171_mz407.117_rt0.49",2.57403822407421,17.100826925085,8.30904144382698,0.000414101938034284,0.0029242799325932,0.784236004955948,4171,0.486,407.11697,"Unknown","[M+H]+","ion correlated with 2200; ion correlated with 998; ion correlated with 1822; ion correlated with 2220; ion correlated with 3142; ion correlated with 3708; ion correlated with 245; ion correlated with 3533; ion correlated with 2575; ion correlated with 2488; ion correlated with 2556; ion correlated with 4513; ion correlated with 3561; ion correlated with 2337",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",7395.37,0,656031,6,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F1459_mz181.1225_rt5.96",3.85357996575402,15.2544832627046,8.30610307743398,0.000414791823954032,0.0029242799325932,0.782497700627013,1459,5.955,181.12247,"Unknown","[M+H]+","ion correlated with 2476; ion correlated with 4813; ion correlated with 4850; found in higher mz's MsMs_4856",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4.06,4430,63.5301286391334,24,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F120_mz79.0214_rt2.97",-1.83601603697705,22.4622024811225,-8.29951201689321,0.000416344282431857,0.0029242799325932,0.77859606347806,120,2.971,79.02142,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.93,1132114.66666667,5.42298740381946,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F119_mz79.0214_rt2.18",-1.94204731703675,23.3753464788513,-8.29942163374405,0.000416365619211331,0.0029242799325932,0.778542536889763,119,2.176,79.02142,"Unknown","[M+H]+","ion correlated with 114",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",39.97,2051736.33333333,6.16137884446547,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F3201_mz307.227_rt4.84",-4.22723637704706,17.7678877933524,-8.28286808646423,0.000420295420795308,0.00294043889354857,0.768728491647543,3201,4.843,307.22699,"Unknown","[M+H]+","similar chromatogram in higher mz_3404; similar chromatogram in higher mz_3444; similar chromatogram in higher mz_3632",0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",100.46,0,719587,6,"Leaf vs Root","Root","Root enriched - FDR supported"
"F1257_mz167.1068_rt3.55",3.48608678944112,16.2182057040832,8.27423143570399,0.000422363242947151,0.00294349673173594,0.763599627751761,1257,3.547,167.10684,"Unknown","[M+H]+","ion correlated with 419; ion correlated with 779; ion correlated with 3115; ion correlated with 3702; ion correlated with 3318; ion correlated with 3338; ion correlated with 397; ion correlated with 597; ion correlated with 625; ion correlated with 994; ion correlated with 1019; ion correlated with 1190; ion correlated with 1630; ion correlated with 2317; ion correlated with 2448; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3504; ion correlated with 3745; ion correlated with 3906; ion correlated with 5005; ion correlated with 5013; ion correlated with 5038; ion correlated with 5047; ion correlated with 3515; found in higher mz's MsMs_2448; found in higher mz's MsMs_3083",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",41.31,7839.33333333333,97.2856596233153,24,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F3338_mz318.2188_rt3.54",6.2926868168185,20.0837686146353,8.26360962055125,0.000424922956802436,0.00294994591164768,0.757283884053314,3338,3.544,318.21875,"Unknown","[M+H]+","ion correlated with 3115; ion correlated with 3702; ion correlated with 3318; ion correlated with 2676; ion correlated with 3745",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1255.46,0,29975097,6,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F140_mz81.0172_rt0.93",-1.9890233622262,23.8759271332492,-8.25237813212163,0.000427649664727037,0.0029546606424197,0.750596020399065,140,0.929,81.0172,"Unknown","[M+H]+","found in higher mz's MsMs_4588",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",216.96,1014418,16.8424201439445,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F2674_mz271.2061_rt2.08",8.62642234487372,19.3083767874364,8.24735468349775,0.00042887594920441,0.0029546606424197,0.747601573442492,2674,2.077,271.20609,"Unknown","[M+H]+","ion correlated with 3520; ion correlated with 1751; ion correlated with 3323; ion correlated with 3503; ion correlated with 3746; ion correlated with 5012; ion correlated with 3703",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",907.32,0,26168697,8,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
