"feature_name","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F3564_mz339.1397_rt0.48",-0.000472633517154376,-0.0221866913844854,-0.0248688776788057,0.00733326125625846,0.0133249985124256,0.0578912167674519,0.00160606009693246,-0.00612587447294192,0.0105954143518244,-0.0263166386231349,0.0058450420023274,0.0113608070011016,0.00524684857047753,-9.6381878574643e-05,0.0283475269010679,0.0347515975435286,0.0117507762801027,0.00625711899691385,-0.00232584855769301,0.00228480393798665,-0.000263352791783292,0.000130063544961032,0.00250160675550456,-0.0120099438545021,3564,0.48,339.13974,"Unknown","[M+H]+",NA,FALSE,"null","null","null",55.71,129958,5
"F3565_mz339.1418_rt1.02",-0.020764897775735,0.0042063712239443,0.00261147474187986,-0.00467504486860758,-0.00189587845923937,-0.00636552933772456,-0.0118245468937504,-0.0286889526751792,-0.0183495165873911,-0.0175352872391291,0.0300278562359686,0.0068601687320787,0.00907619383879788,-0.0345937097796722,0.00463973079736255,0.0155711138252504,-0.01325107196465,-0.0158326044418915,0.00375890440676229,0.00393673499966165,-0.00365428559298273,0.00300395246167489,0.00404162270048514,-0.00148384355169222,3565,1.024,339.14175,"Unknown","[M+H]+","ion correlated with 4029; ion correlated with 3171; ion correlated with 3535; ion correlated with 792; ion correlated with 778; ion correlated with 4564; ion correlated with 4565; ion correlated with 4165; ion correlated with 4912; ion correlated with 4759; ion correlated with 4694; ion correlated with 4152; ion correlated with 1020; ion correlated with 4035; ion correlated with 2094; ion correlated with 4338; ion correlated with 4938",FALSE,"null","null","null",19.91,402446,6
"F3566_mz339.2168_rt1.18",-0.0194348098374183,-0.0111349953407659,0.00995611542885221,-0.00436459878853021,-0.0168856815269423,0.0223289712338665,-0.0109363058286187,-0.00372298601295084,0.00865763072364412,-0.0108761373849506,0.0122188092170789,-0.00379364368907276,0.0236525630676272,0.00179397107844463,-0.00344178990626308,-0.00161790761925816,-0.00379519139648637,0.00037146950586819,-0.00337209180668411,0.00391383507145892,-0.000574221552264751,-0.000399082895913345,-0.000276651666146588,-0.0141474587728884,3566,1.177,339.21683,"Unknown","[M+H]+","ion correlated with 5140; ion correlated with 4543; ion correlated with 4333; ion correlated with 3143; ion correlated with 4110; ion correlated with 3772; ion correlated with 4353; ion correlated with 4341; ion correlated with 4388; ion correlated with 4166; ion correlated with 4952; ion correlated with 4041; ion correlated with 3635; ion correlated with 4797; ion correlated with 4789; ion correlated with 4792; ion correlated with 4937; ion correlated with 1381; ion correlated with 1635; ion correlated with 2013; ion correlated with 4871; ion correlated with 4381",FALSE,"null","null","null",23.29,7.64976553341149,23
"F3567_mz339.217_rt2.27",-0.021141388355125,-0.00689989614121369,0.00143380693472066,-0.00661336055731354,-0.0137426974532164,0.00343648143910161,0.0041836048984838,-0.00226557027292329,0.0158444116192197,-0.0152514593769196,-0.00160732037964363,-0.00879300345683167,-0.0129598029374895,0.0140350858257712,0.00463971861980775,0.00522740850540466,0.0127213704083012,0.0149112155947566,-0.000530905460368547,-0.0101750322906515,0.00272177090722589,-0.00411453934821245,0.0084970919311188,0.00783909400946683,3567,2.266,339.21695,"Unknown","[M+H]+","ion correlated with 3796; ion correlated with 3596; ion correlated with 3282",FALSE,"null","null","null",24.9,15.275799227121,24
"F3568_mz340.0855_rt1.22",-0.00494574294390031,-0.0283600080484838,-0.0194993573403922,0.0109017925048679,-0.0105058641828307,-0.000129957679869231,-0.00522372136275293,0.00158796541471122,-0.00484710159257044,-0.00434880437591562,-0.00487736283097814,0.00582782900308294,-0.00118356770124704,0.000129206803025485,-0.00129341260518419,0.00304353142875076,0.00224348398983685,-0.00248178838423284,-0.00811464353085126,0.00372090685773074,0.0040854409926608,0.000805254503040432,-6.20030412180381e-05,-0.00966903978146701,3568,1.219,340.08551,"Unknown","[M+H]+","ion correlated with 1939; ion correlated with 2619; ion correlated with 2645; ion correlated with 1003; ion correlated with 1754; ion correlated with 2021",FALSE,"null","null","null",734.19,276057,3
"F3569_mz340.1873_rt1.09",0.0189263632983511,0.012488997415992,0.00442205445261707,-0.0116421468979236,-0.0160196181881772,0.000502052957170385,0.00477497320763979,-0.0294829968689925,-0.0226558764362188,0.00110738371728716,-0.000332456283266154,-0.00390545048379781,-0.000922281829468277,0.00489845796590447,-0.00153881953075009,0.00116899361447292,0.00717965787961039,-0.00409620556945318,0.0109892631126615,0.000696933912750161,-0.00500717287887839,0.0306573474380673,-0.0253269288633144,9.80992549286154e-05,3569,1.092,340.18729,"Unknown","[M+H]+","ion correlated with 3786; ion correlated with 3587; ion correlated with 3129; ion correlated with 3160; ion correlated with 2908; ion correlated with 2633; ion correlated with 3335; ion correlated with 2190; ion correlated with 2499; ion correlated with 807",TRUE,"null","null","null",94.65,194.004724409449,23
"F3570_mz340.1972_rt0.9",0.020375774335241,-0.00749451276991747,0.00386575666440053,-0.00735347471504335,-0.015957514500313,0.00430126614608794,-0.00381984201024956,-1.69772620214152e-05,-0.00561967283323836,0.000506447132264483,0.00257593818718563,-0.0195210457072368,0.00421463371496773,-0.000458932775183707,-0.0038731324326183,0.00328461968005081,-0.00324135741966173,-0.00701260125720948,-0.033274285286707,0.0222596238482228,0.0592960521562402,-0.0302335664453942,0.00808852692923665,-0.000673668615157467,3570,0.902,340.19724,"Unknown","[M+H]+","ion correlated with 1857; ion correlated with 2501",FALSE,"null","null","null",75.61,64.7176807349221,17
"F3571_mz340.2488_rt1.36",-0.0183631488485728,0.0144678652581096,-0.0153394828565869,-0.00835867612505388,-0.00446805272785051,-0.00886769676717533,0.00415244804895631,-0.00309714188167629,-0.00360194544669752,0.0019087027744894,-0.00638580951497315,0.0067526115410404,0.00254718547769611,0.0244419177688589,0.00421587250826452,-0.00113132721004998,0.00783922706576738,-0.00308029383160748,-0.0176109835889139,0.00296709031768802,0.0016016430171863,-0.00116780223580849,-0.0224023501571563,-0.00570675787007088,3571,1.358,340.24884,"Unknown","[M+H]+","ion correlated with 3080; ion correlated with 4842; ion correlated with 2648; ion correlated with 2910; ion correlated with 3726; ion correlated with 3611; ion correlated with 4977; ion correlated with 3000",TRUE,"null","null","null",267.47,2413520,8
"F3572_mz340.285_rt5.57",-0.00946049800419181,-0.0140447688131532,0.014216998132269,0.0409956449172126,0.0182754662499528,-0.0065935257095181,-0.0047064266619309,0.000261363743159919,0.00575046508716626,0.00054277019994903,0.00746631714444135,0.00435903660890772,0.00185910549322157,-0.00125234077538415,0.000461582992130239,-0.0012619597398212,-0.000484715371354811,0.00209604629107547,0.0108851430324192,-0.00185920553264864,0.000614791597818882,0.000555738628716148,0.000316366297285867,0.00177772181904708,3572,5.566,340.28497,"Unknown","[M+H]+","ion correlated with 3217; ion correlated with 3468; ion correlated with 3727",TRUE,"null","null","null",55.78,477797,5
"F3573_mz340.9327_rt0.41",0.00122634051940671,-0.0137509476041309,-0.0314117447210934,-0.0117562798784093,-0.0320189987185689,-0.005911281754902,-0.0170266966695482,-0.021578540523874,-0.0153931269250327,0.0111896297165258,-0.00793841801696974,0.025212360100803,-0.00159968814103333,-0.0304434065552581,0.0300273445967567,0.0212360583323667,0.00818481607825132,0.00501009593163713,-0.0209616715949998,-0.0976786026945205,-0.0449940183911031,0.0226427308474126,-0.0571457986401717,-0.0100280987818221,3573,0.408,340.93274,"Unknown","[M+H]+",NA,FALSE,"null","null","null",97.93,129853,21
"F3574_mz341.1387_rt1.14",-0.0193249660636941,0.00816402058231717,-0.0133703377965672,0.00640684704640432,0.00898576947675617,0.00611166493999603,-0.0107873751201291,-0.0165972041666462,0.00574132392854416,0.0172221501291308,0.016703404142394,-0.00571325472355173,0.0226753012207618,-0.0327413798078292,-0.0357114843314647,-0.0261201578923306,0.0060972783871493,0.00857265638128025,0.00237999315761912,-0.00109062955371771,-0.00161112435986529,0.00128256934637833,0.0038003789365802,0.00516918113156742,3574,1.144,341.1387,"Unknown","[M+H]+","ion correlated with 4215; ion correlated with 4486; ion correlated with 2012; ion correlated with 4283; ion correlated with 4396; ion correlated with 3370; ion correlated with 1764; ion correlated with 5140; ion correlated with 4684; ion correlated with 4543; ion correlated with 4153; ion correlated with 4709; ion correlated with 1598; ion correlated with 4110; ion correlated with 3772; ion correlated with 4353; ion correlated with 4341; ion correlated with 3733; ion correlated with 2740; ion correlated with 396; ion correlated with 1221; ion correlated with 4111; ion correlated with 4229; ion correlated with 2037; ion correlated with 4797; ion correlated with 1407; ion correlated with 4789; ion correlated with 4937",FALSE,"null","null","null",33.85,293559,14
"F3575_mz341.1713_rt1.02",0.020092145854018,-0.00624520227603861,-0.0185012682770016,0.00683886007442064,-0.0044723021943542,0.0111602183652127,-0.00261406034758807,-0.00149843455802222,-0.00271232146522117,0.00433366313810813,0.00118448971584988,-0.00933824737568547,-0.0135485238554843,0.00381765283403289,0.00655182274675265,0.00599937631952313,-0.0157608510625483,0.00712799541717842,7.99178333784473e-05,-0.01390511981483,0.0130783773789952,0.00437147836710517,-0.00379279022539325,-0.00345156018308978,3575,1.025,341.1713,"Unknown","[M+H]+","ion correlated with 4321; ion correlated with 4216; ion correlated with 3256",FALSE,"null","null","null",66.13,125959,13
"F3576_mz341.2091_rt2.82",-0.0203334249201961,0.0123079045040525,-0.000250580786608244,-0.00540252169933885,-0.00505862069278508,0.000241466690887563,-0.000545755446777774,-0.0116389758702932,-0.0121893066816269,-0.000702236542502801,0.00440672623091102,0.00276475072955808,-0.00524950932505726,-0.0295957055667464,0.00295463512266571,0.00175519448502612,-0.012395153828908,0.00770502501871312,0.000593130865357387,0.00255433479849359,-0.00113790852082005,0.00152936199922013,0.00168421541654424,0.00181051159916203,3576,2.821,341.20908,"Unknown","[M+H]+","ion correlated with 2673; ion correlated with 3354; ion correlated with 3681; ion correlated with 3108",TRUE,"null","null","null",76.28,821664,6
"F3577_mz341.2091_rt5.8",-0.0146960943318711,-0.0200047340572132,0.0106475125655877,0.0221935322068983,0.00243676200149071,-0.00498293710977449,-0.00462291286590934,0.00129549193964366,0.00843012141814973,-0.00388556468980661,0.00789693843255515,0.00285530270087778,0.00170884264689065,-0.00785323360992408,-0.00185498435743849,0.000390603631224697,-0.00383812733670167,0.00126564518488276,0.000842887129182971,0.000632719043952364,0.00265665029194402,0.00127908573660861,-0.000787635445520921,-0.0133905810240994,3577,5.803,341.20908,"Unknown","[M+H]+","ion correlated with 150; ion correlated with 4359; ion correlated with 4389; ion correlated with 3775; ion correlated with 3357",FALSE,"null","null","null",192.09,362307,6
"F3578_mz341.2092_rt5.7",-0.0209821179072258,-0.0105209653755277,0.00504990495340215,0.00604440262414269,-0.00554531723073172,-0.00235287188839271,-0.00413690045750506,-0.00839311823366589,-0.00140328301922253,-0.00371299377507925,0.00534420161342285,0.00376818881881441,0.000315446359865269,-0.00870050731227191,-0.00241112370768178,0.0019092529763642,-0.00265241257532608,0.000570441640401887,0.00042918770122284,0.000694706641036911,0.00157031313116911,0.00127748364923567,-0.000596962069262405,0.00438516560761565,3578,5.695,341.20917,"Unknown","[M+H]+","ion correlated with 3994; ion correlated with 3356; ion correlated with 4236; ion correlated with 1467; ion correlated with 4812; ion correlated with 4383; ion correlated with 4377; ion correlated with 2530",FALSE,"null","null","null",1502.43,327009,6
"F3580_mz342.1164_rt0.94",-0.0213340517721533,-0.000105362654260098,-0.0014630771071667,0.0154306967739862,0.00394179277052987,0.00751071065050055,-0.00231898230374079,0.0220975776092136,-0.00235170357947987,-0.00196288411015228,-0.0132117129906858,0.00396036641770633,0.00118992145453115,-0.0110415631290236,-0.00183983198986752,0.0034051775424875,-0.00189374221551135,0.000681041510919419,-0.010656672971095,0.00267647123437877,0.001592640111916,0.000661096628026474,-0.00195929067792666,0.00175020616319849,3580,0.939,342.11636,"Unknown","[M+H]+","ion correlated with 3056",FALSE,"null","null","null",1253.22,839191,8
"F3581_mz342.1399_rt0.72",0.0138954656425639,-0.0253807061136876,-0.0021805895981435,0.00240900783906393,-0.00204926240650679,0.000204702289972057,0.00536634564533946,-0.00399233455289174,0.00161558830555516,0.00451187491695438,-0.0022797727462174,0.00344494977952973,-0.00787219784828924,-0.00431670841133562,-0.00916584916126416,-0.0116935524085276,0.0133530940560001,-0.00162881479205564,0.00926248814254919,-0.0023067659983604,0.00277145320420281,-1.17555699819372e-06,0.000679098673649972,-0.0387321623962866,3581,0.716,342.13989,"Unknown","[M+H]+",NA,FALSE,"null","null","null",143.34,498723,12
"F3582_mz342.1401_rt0.47",0.0198285776714573,0.00497638031912329,0.000137869621728177,0.0141739848523186,-0.0300061574847765,0.00704336497071569,0.00310701224993624,0.00390184620901529,0.00856897702312387,0.00662208359628667,-0.012960923647898,-0.00704882977056308,0.00944950793664678,-0.00816430113602724,-0.00229767966072517,0.00568219013021222,0.00193933497059072,-0.000320162519771392,0.00118830477264843,0.00224988390960943,-0.00278567098889381,0.002614482488936,-0.000103174185590997,0.0301270925324477,3582,0.472,342.14011,"Unknown","[M+H]+",NA,FALSE,"null","null","null",2967.7,1948894,18
"F3583_mz342.1401_rt0.58",0.0142996239805634,-0.0245405054627589,0.00643703091929993,-0.00115888910530572,-0.000139448635932355,0.00178564323470337,-0.0154685708522526,0.00298548889170777,-0.00961070437742942,0.00259303328829438,-0.00296428118358119,0.00687399356695504,-0.00450215612931342,-0.000595138406546215,0.00464906164557608,-0.00502533045803322,-0.00686390968797876,0.00267545415482203,-0.000945026504447907,0.00196801675222774,0.00421951670914665,-0.00057131845049619,-0.00102905555014635,-0.0295315840213536,3583,0.579,342.14011,"Unknown","[M+H]+",NA,FALSE,"null","null","null",390.4,976360,12
"F3584_mz342.203_rt1.12",0.0169008106332684,0.0033568395387048,0.0168744982380255,-0.0221934560554192,-0.0124289537867548,0.000105777836639927,0.00881048584561839,-0.00977186592001857,-0.00984643247940892,0.00566765878684284,-0.00881432954588843,-0.0272018674280369,0.00161232104861993,-0.00316937942495806,-0.00291868113446336,0.00339025201868448,0.00014725965259225,0.00147103799971343,0.0639529650040757,-0.0636477319468663,0.0177600854791489,-0.023602226586976,-0.0442195982210577,0.00184919173659041,3584,1.121,342.20303,"Unknown","[M+H]+","ion correlated with 3629; ion correlated with 4585; ion correlated with 4081; ion correlated with 4127; ion correlated with 3431; ion correlated with 4361; ion correlated with 4335; ion correlated with 3958; ion correlated with 3759; ion correlated with 2671; ion correlated with 1123; ion correlated with 3738",FALSE,"null","null","null",98.32,198106,19
"F3585_mz342.2142_rt0.92",0.0190361896470966,-0.00619011744116297,0.0200865292972801,-0.00572418039488317,-0.0117143776706652,0.0102856872789161,-0.0190031441328567,0.00458026794569078,-0.00764408594783537,0.00537976291874107,0.00481891717511178,-0.0105546366559201,-0.0102018744891689,0.00350590459687749,-0.00454371214472658,0.0116572111200116,-0.00512434789115556,-2.47297895176798e-05,-0.0502238221413467,-0.00767225225995669,0.015717046466428,0.0067474972358677,-0.00769207968057921,-0.00817759883682904,3585,0.919,342.2142,"Unknown","[M+H]+",NA,FALSE,"null","null","null",86.27,165296,12
"F3586_mz342.228_rt2.1",-0.0175108389617108,0.00362880541621923,-0.00487356379587401,-0.018364461292562,-0.0292219087788933,0.0139853195180073,0.0259225567736547,-0.00298732487982883,0.0140080959878544,-0.00249349969716616,0.0217589390818995,-0.00892705223862349,0.0177897687200184,0.00642678568232792,-0.00529572443476805,-0.0241256046736603,-0.0161788351113647,0.0326377267714787,-0.0333842165031146,0.0101698229685792,-0.0143247500897442,-0.033192406928077,-0.0554099756281321,-0.0021023098292857,3586,2.103,342.22797,"Unknown","[M+H]+","ion correlated with 1547; ion correlated with 532; ion correlated with 3926; ion correlated with 4888; ion correlated with 2562; ion correlated with 3472",FALSE,"null","null","null",31.16,138537,15
"F3587_mz342.2394_rt1.04",0.0206230076272039,0.00550611990633479,0.0141080943018116,0.00650676784659108,0.000948300358771887,0.00240570640555428,-0.000885706450001098,0.0125926679122667,0.000315706675720089,0.00206067198034966,-0.0132301584160061,-0.00555903706809814,0.00054756009499088,-1.97088524098809e-05,0.000787232764426757,0.00765583385445364,-0.000804237900004113,-0.00395661412297494,-0.0285071480669878,0.0209374784985205,0.00864461464117081,-0.0463948087164264,-0.0178773864222583,-0.00678251597386967,3587,1.037,342.23935,"Unknown","[M+H]+","ion correlated with 3132; ion correlated with 4312; ion correlated with 3393; ion correlated with 2891; ion correlated with 3913; ion correlated with 1544; ion correlated with 2698; ion correlated with 61; ion correlated with 3613; ion correlated with 761; ion correlated with 3432; ion correlated with 1392; ion correlated with 3479; ion correlated with 4022; ion correlated with 3786; ion correlated with 3129; ion correlated with 3160; ion correlated with 2526; ion correlated with 2908; ion correlated with 2633; ion correlated with 3603; ion correlated with 3335; ion correlated with 3569",FALSE,"null","null","null",195.16,198.632563510393,23
"F3588_mz342.6819_rt0.97",-0.0046234795997339,-0.0277535486494448,-0.0215706853975417,0.0115654984044119,-0.0101626582171761,0.00125168028722358,-0.00712890968788698,0.00188737801717248,-0.00525311153987508,-0.00518447819446931,-0.00521617966671712,0.0059598140192368,-0.00159452750683721,4.50521803309766e-05,-0.000952407275748971,0.00314984688442748,0.00231394616524255,-0.00276444622377923,-0.0110856622580061,0.00447459367021159,0.00400492853057484,0.000892079708345553,0.000116991159653931,0.00490195647639363,3588,0.971,342.68195,"Unknown","[M+H]+","ion correlated with 4199; ion correlated with 2646; ion correlated with 3007; ion correlated with 3243",FALSE,"null","null","null",2316.11,115807,3
"F3589_mz342.8614_rt0.42",0.013513639437226,-0.0192889132070419,-0.00897306184840584,-0.00436377778573709,-0.0137897383163758,-0.00575833507220432,-0.0135141138700137,0.0167653890494276,0.0346677395298918,0.00345728310055392,0.00379071482879641,0.0499132670552134,0.00670600226372146,-0.0120329858952318,-0.00333790837336965,0.00796452602092767,-0.00521199854476078,0.00557965195148992,-0.00497120135517552,-0.0899352982864204,-0.0206320568013004,-0.000120444459180421,0.0246937837715962,0.0249663795343789,3589,0.417,342.86136,"Unknown","[M+H]+","ion correlated with 2547; ion correlated with 4203",FALSE,"null","null","null",1193.87,360648,24
"F3590_mz343.0262_rt0.41",0.0170212917117599,-0.00507200261443867,0.0292895070672303,0.00353785514924121,-0.013920488538851,-0.0112893572729241,0.0112940292290944,-0.026044902641546,-0.0200963640625467,0.00324377422092828,0.00568288425141737,0.00398733955840245,0.00209805401532392,-0.00788422780143793,-0.00277363358433588,0.00486561739438689,-0.00393501678798452,0.00178141053766024,-0.000333213865478158,0.00145118187154772,-0.0018725252043112,0.00125194740870832,0.00144403399962327,-0.00420638937482663,3590,0.413,343.02625,"Unknown","[M+H]+","ion correlated with 2241; ion correlated with 2737; ion correlated with 3769; ion correlated with 2967; ion correlated with 1965; ion correlated with 1045; ion correlated with 4401; ion correlated with 1475",FALSE,"null","null","null",717.54,321423,13
"F3591_mz343.1237_rt0.49",-0.0151365191266533,0.000318676274157938,-0.0176969062342952,0.0232832245046298,-0.0238135430975247,0.0129101672883418,0.0103170071644435,-0.0145183243978499,-0.027555398781404,0.0438783603008446,0.0349677894319703,0.00514407466868748,0.0271590737587305,0.0122409863058516,0.00822720497508997,0.00604068131209217,0.0181679770108806,0.0257570820197055,-0.0174009917679308,0.00713602414367319,0.000993965693076028,0.000515244589155161,0.000143444344037203,-0.00319597312456486,3591,0.489,343.12366,"Unknown","[M+H]+",NA,FALSE,"null","null","null",79,1008697,17
"F3592_mz343.1544_rt1.14",-0.00499912283035918,0.0164317347074658,-0.0330539442903137,-0.011384443935805,0.0162364527620475,-0.016704526699534,-0.0160191127075432,-0.0132658164422186,0.00489368895471637,-0.0125724722912705,-0.00890781380192286,-0.00278842677408979,0.04358744126546,0.0265203129868366,-0.0416740666804446,-0.0197383932530501,0.0492623784029059,-0.036296396362331,-0.00525663390552018,-0.00508591566413885,-0.00348881553718548,-0.00279247613526652,0.000476892431217491,-0.014978292773078,3592,1.142,343.15436,"Unknown","[M+H]+",NA,FALSE,"null","null","null",9.65,184866,15
"F3593_mz343.1885_rt1.66",-0.0211577706030804,0.00425194979882824,-0.00624051031874291,-0.0123217601873733,-0.0113726011231457,0.00785570129286771,0.00129096392893231,0.0108381769597533,-0.00943624289425763,-0.0125777672820446,0.0054103134530283,0.00199301404206604,-0.00109093960486171,0.00605743865658061,-0.00185795719840202,-0.00390391688753543,0.00342748147004846,0.000552012799864869,0.0234349219161881,-0.00449948464699332,-0.000721340400005673,-0.000474685721838449,-0.000884809564120811,-0.00406842617794054,3593,1.655,343.18848,"Unknown","[M+H]+","ion correlated with 3441; ion correlated with 3884; ion correlated with 2070; ion correlated with 3737; ion correlated with 3259; ion correlated with 3612; ion correlated with 4145",FALSE,"null","null","null",6.93,137704,4
"F3594_mz343.1979_rt0.97",0.0190152619695568,-0.0112328181198038,0.0184995194685519,-0.00492589175165313,-0.00714122323579806,0.000297290426050497,-0.0118090887134307,0.00342901494754858,-0.00567226203608403,0.00500039697812844,0.00152516211877217,0.00276259401676517,-0.0127153423967045,-0.00779060474511048,-0.00236725242472937,-0.0086064939671367,0.0268675893628338,0.00646970874552032,0.00414451247248831,-4.58116615225934e-05,0.000735426546014006,0.000863823139944825,0.000610896253073137,0.0103532951359627,3594,0.973,343.19794,"Unknown","[M+H]+","ion correlated with 2349; ion correlated with 3501; ion correlated with 3806; ion correlated with 3628; ion correlated with 3443; ion correlated with 3595; ion correlated with 4036; ion correlated with 4637; ion correlated with 2332; ion correlated with 3920; ion correlated with 3451; ion correlated with 3479",FALSE,"null","null","null",74.92,524157,12
"F3595_mz343.1986_rt0.93",0.0203944637442736,-0.0079040874566103,0.0163042852460565,-0.0045001325140877,-0.0067453087629442,-0.00432516761076521,-0.00127439394455299,0.00098393054048811,-0.00383829433943392,0.00463804697388421,-0.000842380018176926,-0.000471826952203021,-0.00785679976034185,0.00396888518923317,-0.00573438193284543,0.000455443549008222,-0.0127388957239131,0.00934995234232902,-0.0169534798696073,0.00304680395862716,0.00359570476487497,0.000241497996077728,-0.00142484522129242,-0.00076515682509374,3595,0.929,343.19855,"Unknown","[M+H]+","ion correlated with 4791; ion correlated with 712; ion correlated with 1755; ion correlated with 3798; ion correlated with 3614; ion correlated with 2349; ion correlated with 4137; ion correlated with 3501; ion correlated with 3806; ion correlated with 3443; ion correlated with 3601; ion correlated with 4224; ion correlated with 3480; ion correlated with 4036; ion correlated with 4637; ion correlated with 2332; ion correlated with 2432; ion correlated with 3594; ion correlated with 4231; ion correlated with 3920; ion correlated with 4454",FALSE,"null","null","null",69.45,449343,12
"F3596_mz343.2247_rt2.3",-0.0206434496022349,0.0102409502484673,-0.00272668376688831,-0.0121808748753006,-0.00827979040840657,0.00153981982701979,-0.00126994705840834,-0.00965077353774313,-0.00905879988859348,-0.00040495326676523,-0.00336858293684838,0.00221049528690638,-0.000537806904869611,-0.00643799710952225,-0.00152434017870197,0.00298084428864311,-0.000264784544403582,0.000144452339891763,0.000106503280981042,4.75436412412237e-05,-0.000553322139683475,0.000513499650864427,-0.000633810847794919,-0.00503380424879315,3596,2.296,343.22473,"Unknown","[M+H]+","ion correlated with 3796; ion correlated with 3567; ion correlated with 3154; ion correlated with 3375; ion correlated with 3282",TRUE,"null","null","null",15.94,294712,4
"F3597_mz344.0147_rt0.49",-0.0081244539576202,-0.029706270244662,0.00262207485712262,-0.00887943779828162,-0.00943873191749259,0.000559815464037911,-0.000455497243671748,-0.00137550759431953,-0.00292903451843393,-0.000522176882538845,-0.000872835395183176,-0.0131901549372057,-0.000542616729097215,0.000814451034670599,0.00230847334289896,0.000450405328097397,0.000912598459770193,-0.00102363218934968,-0.000890003682607555,-0.00146807529410895,0.00200860884973244,0.00347245439989698,0.00857977104497476,0.0208583039451221,3597,0.494,344.01474,"Unknown","[M+H]+","ion correlated with 1695; ion correlated with 1924; ion correlated with 834; ion correlated with 2650; ion correlated with 4008; ion correlated with 3866",FALSE,"null","null","null",1521.52,204381,6
"F3598_mz344.1345_rt0.82",0.0161131808783209,-0.00536974153541082,-0.027951530340956,0.00367607961915292,0.0324284856315374,0.0130943711568512,-0.000435696322280895,-0.00693339490169272,0.00530653385606507,-0.00558705714661151,-0.00572976225567971,0.00646836202082286,-0.00678542030558565,-0.00410519004066538,0.00624885653288321,0.000180393040110015,0.0116100493734734,-0.00193571803680072,0.00429739857101174,-0.00153938508132934,0.000672438778427804,-0.00189819646413376,0.00331639579961435,0.00917624030466362,3598,0.824,344.13446,"Unknown","[M+H]+",NA,TRUE,"null","null","null",1965.14,5176065,11
"F3599_mz344.171_rt1.07",-0.0123498093890831,0.0255370756490176,-0.00485296462142971,-0.00834061047356322,0.00730365637293021,-0.000155697406464337,-0.0059369857241462,0.00293207247811902,-0.0145394135352301,0.00509025263611258,-0.0120882192016704,-0.0037391709499593,-0.00216008692444895,-0.00338546078627357,0.0146941946789601,0.00477346807474241,-0.0252000545990065,0.0162678304855061,0.0329937902373659,-0.0151427209839179,0.00664174774340274,0.000446933578833942,-0.00431141126130641,0.00567723091308152,3599,1.074,344.17096,"Unknown","[M+H]+","ion correlated with 4415",TRUE,"null","null","null",8756.06,33435863,18
"F3600_mz344.171_rt1.21",-0.0173876811726123,0.0123652823376064,-0.02183154494571,-0.0114474963807725,0.000227930940962005,0.00752639085185654,0.017803802852496,-0.00504326264661979,0.000703996991948317,0.0202901923478959,0.00318160549114247,-0.00318313830959031,0.00723062945613626,0.00581984249590997,-0.0152715298630005,-0.00580683050526307,0.0021128277801949,0.013524048331068,0.0129553417843913,-0.0054813165923452,0.00144762788729504,-0.00145958389603624,-0.000695627726090901,-0.0105043847155493,3600,1.211,344.17102,"Unknown","[M+H]+","ion correlated with 4307; ion correlated with 2871; ion correlated with 4250; ion correlated with 3654; ion correlated with 4110; ion correlated with 4080; ion correlated with 4388; ion correlated with 2740; ion correlated with 4206; ion correlated with 4003; ion correlated with 3957; ion correlated with 4960; ion correlated with 4041; ion correlated with 3635; ion correlated with 4484; ion correlated with 4656; ion correlated with 4803; ion correlated with 4806; ion correlated with 3224; ion correlated with 4726; ion correlated with 1381; ion correlated with 1635; ion correlated with 4100; ion correlated with 4698; ion correlated with 4516; ion correlated with 4688; ion correlated with 4825; ion correlated with 1402; ion correlated with 4942; ion correlated with 2624; ion correlated with 4954; ion correlated with 3886; ion correlated with 3934; ion correlated with 4133",FALSE,"null","null","null",40.47,294187,8
"F3601_mz344.1822_rt0.94",0.0210352347042378,-0.00930385634639509,-0.0016432919882822,-0.00734486082680698,-0.00756767380975439,0.00488030987030533,-0.00733500150072517,-0.00113835996246417,-0.00186689197193108,-0.00657019295986966,-0.0022960153123815,0.00114987589639754,-0.00442992975991531,-0.000611564721589802,-0.0133323911756745,0.0075192634289868,0.00754951276197926,-0.0105141490144785,-0.00203703017017994,-0.0146740501118003,0.0293908334551238,-0.00325280123790451,-0.0114989444928527,-0.00551891699616772,3601,0.938,344.18225,"Unknown","[M+H]+","ion correlated with 971; ion correlated with 3147; ion correlated with 3798; ion correlated with 3931; ion correlated with 3614; ion correlated with 4059; ion correlated with 2328; ion correlated with 4137; ion correlated with 3501; ion correlated with 4252; ion correlated with 2248; ion correlated with 3443; ion correlated with 3595; ion correlated with 4224; ion correlated with 4036; ion correlated with 4637; ion correlated with 3721; ion correlated with 4467; ion correlated with 3465; ion correlated with 2432; ion correlated with 3269; ion correlated with 4231; ion correlated with 3920; ion correlated with 3652; ion correlated with 4454; ion correlated with 3155; ion correlated with 4150; ion correlated with 4138",FALSE,"null","null","null",170.09,68.901210653753,18
