"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F1916_mz213.124_rt0.96","Plant-soil exudate","Soil control",12.1702719709606,13.176904186863,-1.00663221590233,0.0121477500789383,0.0452418308009551,0.000311941365982941,0.0220065702890748,0.497706724372636,"Higher in Soil control",1916,0.962,213.12398,"Unknown","[M+H]+","ion correlated with 1623; ion correlated with 1780; ion correlated with 928; ion correlated with 1498; ion correlated with 2214; ion correlated with 1348; ion correlated with 4009; ion correlated with 1692; ion correlated with 655; ion correlated with 2082; ion correlated with 2255; ion correlated with 1499; ion correlated with 855",FALSE,"null","null","null",61.15,326.476171405687,17
"F2594_mz265.0235_rt0.44","Plant-soil exudate","Soil control",14.4209606320049,22.1036309791892,-7.68267034718437,0.449881487458055,0.761962463822745,0.00041300944415409,0.0220065702890748,0.00486727381445589,"Higher in Soil control",2594,0.443,265.02347,"Unknown","[M+H]+",NA,FALSE,"null","null","null",195.81,3125.54302512026,24
"F4366_mz440.251_rt0.96","Plant-soil exudate","Soil control",12.0306906632314,13.0286568024979,-0.997966139266442,0.0121474821120629,0.0556981460712385,0.000646659021533849,0.0220065702890748,0.500705379509347,"Higher in Soil control",4366,0.965,440.25101,"Unknown","[M+H]+","ion correlated with 4373",FALSE,"null","null","null",29.46,167506,15
"F3039_mz296.8138_rt0.43","Plant-soil exudate","Soil control",13.0723542264178,16.0907013526471,-3.0183471262293,0.0121489763785396,0.165838168270827,0.000951345836503287,0.0220065702890748,0.123420407976859,"Higher in Soil control",3039,0.43,296.81378,"Unknown","[M+H]+","ion correlated with 4476",FALSE,"null","null","null",62.53,128105,12
"F1498_mz183.1132_rt0.92","Plant-soil exudate","Soil control",13.1858150844737,12.0788160949376,1.10699898953613,0.0696139571504323,0.0058574436453296,0.00122887445070504,0.0220065702890748,2.15397124374372,"Higher in Plant-soil exudate",1498,0.923,183.1132,"Unknown","[M+2H]2+","ion correlated with 460; ion correlated with 2034; ion correlated with 1623; ion correlated with 1348; ion correlated with 1867; ion correlated with 1916; ion correlated with 2082",FALSE,"null","null","null",129.05,847.831566548881,15
"F717_mz129.9793_rt0.39","Plant-soil exudate","Soil control",20.5293857387442,21.6828151166774,-1.15342937793313,0.171094903418649,0.110377395577701,0.00127179591132364,0.0220065702890748,0.449555338555727,"Higher in Soil control",717,0.393,129.97932,"Unknown","[M+H]+","ion correlated with 3434; ion correlated with 3606; ion correlated with 3634; ion correlated with 35; ion correlated with 2414; ion correlated with 1170",FALSE,"null","null","null",59.66,21.608112745098,24
"F1170_mz162.0076_rt0.4","Plant-soil exudate","Soil control",20.4793934353139,21.5196336692423,-1.04024023392833,0.165517478415595,0.144056729036063,0.0012994355571248,0.0220065702890748,0.486246498427668,"Higher in Soil control",1170,0.401,162.00763,"Unknown","[M+H]+","ion correlated with 717; ion correlated with 3634; ion correlated with 35; ion correlated with 2414",FALSE,"null","null","null",218.43,91.1340620772859,24
"F1802_mz204.9095_rt0.43","Plant-soil exudate","Soil control",17.3275723237929,19.4870831326341,-2.15951080884124,0.219520078829887,0.333149798664781,0.00140145329342715,0.0220065702890748,0.223832152201508,"Higher in Soil control",1802,0.433,204.90947,"Unknown","[M+H]+","ion correlated with 371; ion correlated with 4024; ion correlated with 808; ion correlated with 1143; ion correlated with 2056; ion correlated with 1034; ion correlated with 1127; ion correlated with 327; ion correlated with 946; ion correlated with 574; ion correlated with 1503",FALSE,"null","null","null",67.37,208414,8
"F3866_mz367.9921_rt0.5","Plant-soil exudate","Soil control",19.0589796515176,20.1136719219607,-1.05469227044305,0.173091496205733,0.151630794932868,0.00146401315146068,0.0220065702890748,0.481399894100292,"Higher in Soil control",3866,0.496,367.99213,"Unknown","[M+H]+","ion correlated with 1695; ion correlated with 327; ion correlated with 574; ion correlated with 4008; ion correlated with 3597; ion correlated with 786",FALSE,"null","null","null",4097.13,296667,6
"F2239_mz236.9593_rt0.4","Plant-soil exudate","Soil control",19.4423842955439,21.004018037655,-1.56163374211108,0.201509949027893,0.0969032240067783,0.0014802501029327,0.0220065702890748,0.338767236504846,"Higher in Soil control",2239,0.399,236.95926,"Unknown","[M+H]+",NA,FALSE,"null","null","null",211.99,152.361748833806,24
"F1376_mz175.1079_rt0.74","Plant-soil exudate","Soil control",12.6009530211728,13.6348241873786,-1.03387116620576,0.0121484308775484,0.077822839116333,0.00151829506971465,0.0220065702890748,0.488397876845733,"Higher in Soil control",1376,0.74,175.10789,"Unknown","[M+H]+","ion correlated with 2543; ion correlated with 817; ion correlated with 2371; ion correlated with 2929; ion correlated with 1006; ion correlated with 2017; similar chromatogram in higher mz_1877; similar chromatogram in higher mz_3649; similar chromatogram in higher mz_4281; similar chromatogram in higher mz_4380; similar chromatogram in higher mz_4498",TRUE,"null","null","null",494.31,3850223,17
"F1128_mz158.9222_rt0.44","Plant-soil exudate","Soil control",20.3339030221681,20.9480294375885,-0.614126415420344,0.105905443429234,0.0929627723304416,0.00176329894511184,0.0220065702890748,0.653325377133974,"Higher in Soil control",1128,0.438,158.92224,"Unknown","[M+H]+","similar chromatogram in higher mz_1776",FALSE,"null","null","null",94.98,819959,22
"F306_mz99.5314_rt0.41","Plant-soil exudate","Soil control",24.7265997393479,26.0914047601539,-1.36480502080602,0.23851291501946,0.245200963329234,0.00230668840967395,0.0220065702890748,0.388286910650439,"Higher in Soil control",306,0.406,99.53137,"Unknown","[M+2H]2+","ion correlated with 142; similar chromatogram in higher mz_4287; similar chromatogram in higher mz_2241; similar chromatogram in higher mz_3740; similar chromatogram in higher mz_4157; similar chromatogram in higher mz_4261; similar chromatogram in higher mz_3168; similar chromatogram in higher mz_4596; similar chromatogram in higher mz_4140",TRUE,"null","null","null",465.42,153.389389068349,24
"F723_mz130.017_rt0.39","Plant-soil exudate","Soil control",23.8176238798858,24.972518771389,-1.15489489150319,0.197082078796602,0.211429885995381,0.00232949851313668,0.0220065702890748,0.449098904646401,"Higher in Soil control",723,0.394,130.01697,"Unknown","[M+H]+",NA,FALSE,"null","null","null",950.49,59.6954708020467,24
"F783_mz134.0449_rt0.45","Plant-soil exudate","Soil control",16.1744342106787,13.0799949313747,3.09443927930403,0.391049954735445,0.581803882790034,0.00264765050369986,0.0220065702890748,8.54120297841872,"Higher in Plant-soil exudate",783,0.452,134.04491,"Unknown","[M+H]+","ion correlated with 387; ion correlated with 776; similar chromatogram in higher mz_2083; similar chromatogram in higher mz_4395; similar chromatogram in higher mz_3492; similar chromatogram in higher mz_3180",TRUE,"null","null","null",993.67,4014.74043062201,22
"F1707_mz198.8671_rt0.43","Plant-soil exudate","Soil control",14.6144460764201,18.1532955813261,-3.53884950490602,0.67810095395744,0.612933518060128,0.00266811909402392,0.0220065702890748,0.0860399499101975,"Higher in Soil control",1707,0.427,198.86711,"Unknown","[M+H]+","ion correlated with 2819",FALSE,"null","null","null",1264.03,131463,15
"F691_mz128.0194_rt0.4","Plant-soil exudate","Soil control",26.5546379420381,27.6696815418419,-1.11504359980375,0.215546627175184,0.193990049211655,0.00274484748441518,0.0220065702890748,0.461677202769708,"Higher in Soil control",691,0.395,128.01941,"Unknown","[M+H]+","ion correlated with 427; found in higher mz's MsMs_1037; found in higher mz's MsMs_964; found in higher mz's MsMs_1285",TRUE,"null","null","null",6753.87,232.88126321825,24
"F408_mz108.5367_rt0.41","Plant-soil exudate","Soil control",18.5917888699088,20.0834614125338,-1.49167254262503,0.251085031215396,0.128559798845899,0.0028215547147326,0.0220065702890748,0.35560005622149,"Higher in Soil control",408,0.41,108.53668,"Unknown","[M+H]+",NA,FALSE,"null","null","null",99.67,291737,23
"F3309_mz317.1389_rt1.04","Plant-soil exudate","Soil control",13.2267920885243,11.9649525224853,1.26183956603902,0.120996476918349,0.00585733236094447,0.00299437831421034,0.0220065702890748,2.39801314326686,"Higher in Plant-soil exudate",3309,1.04,317.13889,"Unknown","[M+H]+","ion correlated with 1654; ion correlated with 1405; ion correlated with 3171; ion correlated with 3624; ion correlated with 2793; ion correlated with 3937; ion correlated with 3608; ion correlated with 1217; ion correlated with 4207; ion correlated with 4658; ion correlated with 4759; ion correlated with 1837; ion correlated with 799; ion correlated with 392; ion correlated with 4649; ion correlated with 819; ion correlated with 3463; ion correlated with 4722; ion correlated with 3491; ion correlated with 4603",FALSE,"null","null","null",235.42,1583828,19
"F574_mz119.9606_rt0.47","Plant-soil exudate","Soil control",18.4487759210235,20.5204834125172,-2.07170749149373,0.392729141064789,0.39985988792729,0.00306019944356443,0.0220065702890748,0.237877794260778,"Higher in Soil control",574,0.474,119.96062,"Unknown","[M+H]+","ion correlated with 2056; ion correlated with 327; ion correlated with 946; ion correlated with 904; ion correlated with 1503; ion correlated with 3866; ion correlated with 1744; found in higher mz's MsMs_904; found in higher mz's MsMs_1158",FALSE,"null","null","null",137.92,133.285589179722,8
"F1974_mz216.951_rt0.39","Plant-soil exudate","Soil control",23.6602413382146,25.1857115425963,-1.52547020438175,0.309042558652765,0.253267958786257,0.00309550195296868,0.0220065702890748,0.347366322585025,"Higher in Soil control",1974,0.393,216.95103,"Unknown","[M+H]+","ion correlated with 343",TRUE,"null","null","null",545.53,13418.6493665713,24
"F4296_mz425.9528_rt0.39","Plant-soil exudate","Soil control",12.8791791489808,15.3691704440249,-2.48999129504412,0.0121487741358355,0.247546944866262,0.00321709832484286,0.0220065702890748,0.178007348509915,"Higher in Soil control",4296,0.388,425.95276,"Unknown","[M+H]+","ion correlated with 4015",FALSE,"null","null","null",2416.39,136208,19
"F663_mz125.9864_rt0.39","Plant-soil exudate","Soil control",26.4746365057941,27.5693287230108,-1.09469221721675,0.231006734442015,0.185921453810783,0.00357258355471268,0.0220065702890748,0.468236005955337,"Higher in Soil control",663,0.394,125.98639,"Unknown","[M+H]+","ion correlated with 222",TRUE,"null","null","null",936.84,160.462959996603,24
"F16_mz62.024_rt0.39","Plant-soil exudate","Soil control",22.3088253807989,23.8458039885064,-1.53697860770752,0.262598299373012,0.32560640498433,0.00362313051065576,0.0220065702890748,0.344606398032181,"Higher in Soil control",16,0.389,62.02398,"Unknown","[M+2H]2+","ion correlated with 1061; similar chromatogram in higher mz_663; similar chromatogram in higher mz_49; similar chromatogram in higher mz_142; similar chromatogram in higher mz_174; similar chromatogram in higher mz_921; similar chromatogram in higher mz_2420; similar chromatogram in higher mz_373; similar chromatogram in higher mz_343; similar chromatogram in higher mz_64; similar chromatogram in higher mz_1974; similar chromatogram in higher mz_881; similar chromatogram in higher mz_187; similar chromatogram in higher mz_2274; similar chromatogram in higher mz_1246; similar chromatogram in higher mz_37; similar chromatogram in higher mz_54; similar chromatogram in higher mz_58; similar chromatogram in higher mz_69; similar chromatogram in higher mz_192; similar chromatogram in higher mz_202; similar chromatogram in higher mz_217; similar chromatogram in higher mz_237; similar chromatogram in higher mz_323; similar chromatogram in higher mz_371; similar chromatogram in higher mz_380; similar chromatogram in higher mz_427; similar chromatogram in higher mz_455; similar chromatogram in higher mz_497; similar chromatogram in higher mz_772; similar chromatogram in higher mz_844; similar chromatogram in higher mz_898; similar chromatogram in higher mz_1061; similar chromatogram in higher mz_1697; similar chromatogram in higher mz_1709; similar chromatogram in higher mz_1936; similar chromatogram in higher mz_2097; similar chromatogram in higher mz_2613; similar chromatogram in higher mz_3434; similar chromatogram in higher mz_3606; similar chromatogram in higher mz_3719; similar chromatogram in higher mz_3880; similar chromatogram in higher mz_4122; similar chromatogram in higher mz_4385; similar chromatogram in higher mz_4464; similar chromatogram in higher mz_4518; similar chromatogram in higher mz_4553; similar chromatogram in higher mz_4788; similar chromatogram in higher mz_35; similar chromatogram in higher mz_244; similar chromatogram in higher mz_266; similar chromatogram in higher mz_273; similar chromatogram in higher mz_390; similar chromatogram in higher mz_452; similar chromatogram in higher mz_494; similar chromatogram in higher mz_617; similar chromatogram in higher mz_691; similar chromatogram in higher mz_849; similar chromatogram in higher mz_989; similar chromatogram in higher mz_1037; similar chromatogram in higher mz_1181; similar chromatogram in higher mz_1315; similar chromatogram in higher mz_1353; similar chromatogram in higher mz_2006; similar chromatogram in higher mz_2032; similar chromatogram in higher mz_2320; similar chromatogram in higher mz_2549; similar chromatogram in higher mz_2661; similar chromatogram in higher mz_2822; similar chromatogram in higher mz_3457; similar chromatogram in higher mz_4537; similar chromatogram in higher mz_1473; similar chromatogram in higher mz_2461; similar chromatogram in higher mz_4217; similar chromatogram in higher mz_538; similar chromatogram in higher mz_1014; similar chromatogram in higher mz_2405; similar chromatogram in higher mz_249; similar chromatogram in higher mz_2159; similar chromatogram in higher mz_186; similar chromatogram in higher mz_788; similar chromatogram in higher mz_564; similar chromatogram in higher mz_307; similar chromatogram in higher mz_4827; similar chromatogram in higher mz_88; similar chromatogram in higher mz_467",FALSE,"null","null","null",490.41,153.583207105481,24
"F808_mz136.484_rt0.43","Plant-soil exudate","Soil control",16.5239771004995,19.0899295409653,-2.5659524404658,0.475805112358234,0.539479807904804,0.00366822339961266,0.0220065702890748,0.168877327644145,"Higher in Soil control",808,0.433,136.48401,"Unknown","[M+H]+","ion correlated with 4226; ion correlated with 3231; ion correlated with 1802; ion correlated with 2160; ion correlated with 3219; ion correlated with 1143; ion correlated with 1034; ion correlated with 1127; ion correlated with 327; ion correlated with 946; ion correlated with 1503; similar chromatogram in higher mz_1143; similar chromatogram in higher mz_2160; similar chromatogram in higher mz_3219",FALSE,"null","null","null",3392.49,183577,6
"F3021_mz295.114_rt0.45","Plant-soil exudate","Soil control",16.8363275231541,15.6733019467273,1.16302557642674,0.125055991788238,0.00585868656842259,0.00376907122479556,0.0220065702890748,2.23926547516568,"Higher in Plant-soil exudate",3021,0.453,295.11398,"Unknown","[M+H]+","ion correlated with 3541; ion correlated with 2026; ion correlated with 3221; ion correlated with 2572",FALSE,"null","null","null",312.5,3098237,15
"F233_mz92.5225_rt0.39","Plant-soil exudate","Soil control",20.8251815080391,22.3910951274478,-1.56591361940872,0.20177329417352,0.324932827565857,0.00399996283482759,0.0220065702890748,0.337763743951379,"Higher in Soil control",233,0.394,92.52245,"Unknown","[M+H]2+","ion correlated with 273; ion correlated with 452; adduct linked to 1516_[M+H]+",FALSE,"null","null","null",189.17,634.356808140313,24
"F222_mz90.526_rt0.4","Plant-soil exudate","Soil control",26.5306777015944,28.064094370655,-1.53341666906061,0.261293341573672,0.337517265426602,0.00414750658674708,0.0220065702890748,0.345458264390524,"Higher in Soil control",222,0.396,90.52601,"Unknown","[M+2H]2+",NA,TRUE,"null","null","null",810.78,287.8033756251,24
"F2219_mz234.9617_rt0.4","Plant-soil exudate","Soil control",22.3726655143272,23.8421691063855,-1.46950359205837,0.323967602194362,0.248539631915072,0.00417650064973462,0.0220065702890748,0.361106528400631,"Higher in Soil control",2219,0.398,234.9617,"Unknown","[M+H]+","ion correlated with 1709; ion correlated with 2507",FALSE,"null","null","null",3495.13,206.970972926975,24
"F1878_mz210.08_rt0.5","Plant-soil exudate","Soil control",14.0587128046284,18.5882182340305,-4.52950542940218,0.974399973659316,0.903293602089181,0.0041916127959831,0.0220065702890748,0.0432995118494896,"Higher in Soil control",1878,0.498,210.07997,"Unknown","[M+H]+",NA,FALSE,"null","null","null",31.68,287.878398418191,15
"F452_mz111.5494_rt0.4","Plant-soil exudate","Soil control",21.0199945827551,22.2196665101123,-1.19967192735723,0.26672946242327,0.212152651271407,0.00429254983631373,0.0220065702890748,0.435374275646052,"Higher in Soil control",452,0.396,111.54935,"Unknown","[M+H]+","ion correlated with 233",FALSE,"null","null","null",30.76,98.3028075643739,24
"F262_mz97.0288_rt0.4","Plant-soil exudate","Soil control",20.5171264437543,21.5631309448447,-1.04600450109037,0.223007768962047,0.217572274802298,0.00436163293254414,0.0220065702890748,0.484307583610961,"Higher in Soil control",262,0.404,97.02875,"Unknown","[M+H]+","ion correlated with 35; similar chromatogram in higher mz_2670",FALSE,"null","null","null",69.04,7.01592276196735,24
"F427_mz110.0088_rt0.39","Plant-soil exudate","Soil control",26.6650232498627,27.6510119586218,-0.985988708759077,0.217567929170251,0.15041775691349,0.00440010332190208,0.0220065702890748,0.504879600218937,"Higher in Soil control",427,0.389,110.00883,"Unknown","[M+H]+","ion correlated with 691",TRUE,"null","null","null",764.28,486.6793399449,24
"F327_mz101.9501_rt0.47","Plant-soil exudate","Soil control",18.3914758442224,20.3848129187544,-1.99333707453209,0.328862862607296,0.44634344862399,0.00445869676897143,0.0220065702890748,0.251157267298299,"Higher in Soil control",327,0.473,101.95007,"Unknown","[M+H]+","ion correlated with 2056; ion correlated with 946; ion correlated with 574; ion correlated with 904; ion correlated with 1503; ion correlated with 3866; ion correlated with 1744; found in higher mz's MsMs_904; found in higher mz's MsMs_1158",FALSE,"null","null","null",357.05,224.937820983125,6
"F3880_mz369.925_rt0.39","Plant-soil exudate","Soil control",19.4341832223572,20.8795352339236,-1.44535201156644,0.251540445376213,0.325908996159555,0.00451263875999596,0.0220065702890748,0.367202551498755,"Higher in Soil control",3880,0.394,369.92505,"Unknown","[M+H]+",NA,FALSE,"null","null","null",861.1,602872,24
"F371_mz104.908_rt0.39","Plant-soil exudate","Soil control",18.3168588348764,19.7416220176433,-1.42476318276691,0.275571496317256,0.134430220085254,0.0045229791505847,0.0220065702890748,0.372480503138361,"Higher in Soil control",371,0.393,104.90804,"Unknown","[M+H]+","ion correlated with 20; ion correlated with 380; ion correlated with 4537; ion correlated with 3828; ion correlated with 1802; ion correlated with 1695",FALSE,"null","null","null",212.35,239396,8
"F1505_mz184.0735_rt0.47","Plant-soil exudate","Soil control",17.5223773964187,14.1785522784532,3.34382511796549,0.2135261103747,0.581836417099741,0.00502531272981857,0.0220065702890748,10.1529362848882,"Higher in Plant-soil exudate",1505,0.466,184.07347,"Unknown","[M+H]+","ion correlated with 1828; ion correlated with 2965; ion correlated with 2415; found in higher mz's MsMs_2511",FALSE,"null","null","null",159.08,4247746,22
"F2006_mz218.9839_rt0.39","Plant-soil exudate","Soil control",22.3098900973718,23.9033519227928,-1.59346182542096,0.303117309105956,0.370349543306998,0.00504331991096618,0.0220065702890748,0.331375345542291,"Higher in Soil control",2006,0.391,218.9839,"Unknown","[M+H]+","found in higher mz's MsMs_2296",TRUE,"null","null","null",696.64,6654493,24
"F1158_mz160.9872_rt0.48","Plant-soil exudate","Soil control",19.4044869795654,21.2863378111851,-1.88185083161969,0.282746320929619,0.42867876590416,0.00507139945055832,0.0220065702890748,0.271335396417699,"Higher in Soil control",1158,0.475,160.98715,"Unknown","[M+H]+","ion correlated with 904",TRUE,"null","null","null",140.8,7.10565115144813,6
"F2795_mz278.8625_rt0.44","Plant-soil exudate","Soil control",18.6722321743938,19.7498999940918,-1.07766781969799,0.191116867099344,0.253252843327264,0.00522181386868001,0.0220065702890748,0.473794113760284,"Higher in Soil control",2795,0.445,278.86246,"Unknown","[M+H]+",NA,FALSE,"null","null","null",82.07,263947,19
"F1209_mz164.921_rt0.43","Plant-soil exudate","Soil control",16.6263566985177,19.9348504011224,-3.30849370260474,0.652189084078082,0.774478908492576,0.00523252650325414,0.0220065702890748,0.100935550280239,"Higher in Soil control",1209,0.428,164.92101,"Unknown","[M+H]+","similar chromatogram in higher mz_2567",FALSE,"null","null","null",38.89,357997,15
"F302_mz99.5313_rt0.66","Plant-soil exudate","Soil control",19.8782649645163,20.6441392381487,-0.765874273632424,0.177763065595993,0.157307070016233,0.00525317853202621,0.0220065702890748,0.588096873718414,"Higher in Soil control",302,0.655,99.5313,"Unknown","[M+H]+","ion correlated with 196",FALSE,"null","null","null",22.44,6.84628795207524,9
"F3659_mz348.8174_rt0.43","Plant-soil exudate","Soil control",14.3484659612537,17.8934659339259,-3.54499997267219,0.832195040457528,0.604941936160881,0.00526220337513194,0.0220065702890748,0.0856739269340837,"Higher in Soil control",3659,0.427,348.81744,"Unknown","[M+H]+",NA,FALSE,"null","null","null",77.98,124654,14
"F3226_mz310.1501_rt0.97","Plant-soil exudate","Soil control",12.5252148025412,13.6493508786849,-1.12413607614371,0.0121483253921831,0.146006148490285,0.00532108510398856,0.0220065702890748,0.458776666934771,"Higher in Soil control",3226,0.971,310.15005,"Unknown","[M+H]+","ion correlated with 3060; ion correlated with 3246; ion correlated with 4201",FALSE,"null","null","null",34.66,199.168950850662,19
"F2296_mz241.9999_rt0.39","Plant-soil exudate","Soil control",22.8543432438771,24.69656851308,-1.84222526920291,0.219356954574329,0.399277610743582,0.00532807458199948,0.0220065702890748,0.278891279782415,"Higher in Soil control",2296,0.393,241.99988,"Unknown","[M+H]+",NA,TRUE,"null","null","null",1384.11,10563256,24
"F1267_mz168.0507_rt0.39","Plant-soil exudate","Soil control",16.5456532303195,18.1356950582058,-1.59004182788628,0.377046017769189,0.326484022632375,0.00557216028794813,0.0220065702890748,0.332161823056165,"Higher in Soil control",1267,0.388,168.05069,"Unknown","[M+H]+",NA,FALSE,"null","null","null",12.84,112881,24
"F1449_mz180.8948_rt0.43","Plant-soil exudate","Soil control",18.2092887019671,21.351622498733,-3.14233379676597,0.663046585067322,0.745672703562599,0.00570910526046148,0.0220065702890748,0.113256535054703,"Higher in Soil control",1449,0.427,180.89479,"Unknown","[M+H]+","similar chromatogram in higher mz_2309",FALSE,"null","null","null",187.58,887399,17
"F898_mz142.0352_rt0.39","Plant-soil exudate","Soil control",18.9065141608353,20.2011709244705,-1.29465676363523,0.28449562602866,0.1519328760073,0.00575274759377309,0.0220065702890748,0.407633136017772,"Higher in Soil control",898,0.394,142.03519,"Unknown","[M+H]+","ion correlated with 1774",FALSE,"null","null","null",37.66,251.316320807628,24
"F901_mz142.0865_rt0.96","Plant-soil exudate","Soil control",17.6245666024363,19.4404197955883,-1.81585319315205,0.439141726287695,0.37892505104594,0.00595877254852423,0.0220065702890748,0.284036217897413,"Higher in Soil control",901,0.965,142.08653,"Unknown","[M+H]+",NA,FALSE,"null","null","null",27.75,9.09119354993521,24
"F4464_mz458.856_rt0.39","Plant-soil exudate","Soil control",20.4734839338197,21.6687991123928,-1.19531517857309,0.291904589206313,0.233961344193558,0.00596237870503196,0.0220065702890748,0.436691035768643,"Higher in Soil control",4464,0.392,458.85596,"Unknown","[M+H]+","ion correlated with 4385; ion correlated with 3606; ion correlated with 770; ion correlated with 3634; ion correlated with 2414",FALSE,"null","null","null",6300.05,985812,24
"F3660_mz348.9416_rt0.4","Plant-soil exudate","Soil control",18.1325607842406,19.5593047090038,-1.42674392476327,0.349093110490779,0.263660431353768,0.00599135609683591,0.0220065702890748,0.371969458520535,"Higher in Soil control",3660,0.404,348.94159,"Unknown","[M+H]+",NA,FALSE,"null","null","null",465.84,232030,23
"F2078_mz223.9891_rt0.38","Plant-soil exudate","Soil control",21.8000548984109,23.0327509844776,-1.23269608606663,0.275546294029772,0.291692293980809,0.00605638619919514,0.0220065702890748,0.425521494430444,"Higher in Soil control",2078,0.382,223.98914,"Unknown","[M+H]+",NA,FALSE,"null","null","null",179.88,57.6990216228628,24
"F4659_mz514.8766_rt0.42","Plant-soil exudate","Soil control",13.8709688411544,16.2814498220521,-2.41048098089767,0.58731238322646,0.500006758727003,0.00606339481241259,0.0220065702890748,0.188093124501199,"Higher in Soil control",4659,0.417,514.87659,"Unknown","[M+H]+",NA,FALSE,"null","null","null",2062.59,105404,22
"F773_mz133.028_rt0.47","Plant-soil exudate","Soil control",18.6578689006985,18.1959698422779,0.461899058420617,0.0910608977818926,0.114526835933377,0.00627441879294999,0.0220065702890748,1.37735367319603,"Higher in Plant-soil exudate",773,0.466,133.028,"Unknown","[M+H]+",NA,FALSE,"null","null","null",17,743.588024381499,11
"F1517_mz185.0325_rt0.44","Plant-soil exudate","Soil control",19.787625358581,20.7646236178336,-0.976998259252664,0.228196681525144,0.131747149458344,0.00627479082587356,0.0220065702890748,0.508035684489345,"Higher in Soil control",1517,0.439,185.03252,"Unknown","[M+H]+","ion correlated with 1518",TRUE,"null","null","null",99.06,166.44397336524,24
"F37_mz68.9822_rt0.39","Plant-soil exudate","Soil control",20.4284484689289,21.3759718282343,-0.947523359305379,0.136846115061683,0.225802331997653,0.0063346915356395,0.0220065702890748,0.518521832573777,"Higher in Soil control",37,0.389,68.9822,"Unknown","[M+H]+","ion correlated with 202; similar chromatogram in higher mz_691; found in higher mz's MsMs_691; found in higher mz's MsMs_427; found in higher mz's MsMs_1037; found in higher mz's MsMs_964; similar chromatogram in higher mz_131; similar chromatogram in higher mz_186; similar chromatogram in higher mz_222; similar chromatogram in higher mz_238; similar chromatogram in higher mz_266; similar chromatogram in higher mz_343; similar chromatogram in higher mz_538; similar chromatogram in higher mz_1551; similar chromatogram in higher mz_2692; similar chromatogram in higher mz_2822; similar chromatogram in higher mz_3029; similar chromatogram in higher mz_3328; similar chromatogram in higher mz_3457; similar chromatogram in higher mz_3880",FALSE,"null","null","null",167.67,443.138863511785,24
"F93_mz76.0395_rt0.45","Plant-soil exudate","Soil control",20.3540024290322,20.7193241217391,-0.365321692706896,0.0928059738840666,0.0673831495208822,0.00685817599543099,0.0220065702890748,0.776295756967982,"Higher in Soil control",93,0.45,76.03948,"Unknown","[M+H]+","ion correlated with 1085; ion correlated with 71; ion correlated with 4479; similar chromatogram in higher mz_1085; similar chromatogram in higher mz_1096; similar chromatogram in higher mz_1366; similar chromatogram in higher mz_1380; similar chromatogram in higher mz_1524; similar chromatogram in higher mz_1824; similar chromatogram in higher mz_2004; similar chromatogram in higher mz_2812; similar chromatogram in higher mz_3030; similar chromatogram in higher mz_3541; similar chromatogram in higher mz_4608; similar chromatogram in higher mz_4613; similar chromatogram in higher mz_2796; similar chromatogram in higher mz_3019",TRUE,"null","null","null",146.37,10.1243466757271,24
"F1278_mz169.0461_rt0.4","Plant-soil exudate","Soil control",21.0280141845079,22.0857710908939,-1.05775690638603,0.154937169227666,0.259105834434065,0.00698570143097062,0.0220065702890748,0.480378368746146,"Higher in Soil control",1278,0.399,169.0461,"Unknown","[M+H]+",NA,FALSE,"null","null","null",116.3,7.1308889104304,24
"F2507_mz257.9776_rt0.4","Plant-soil exudate","Soil control",22.3873279029397,24.0169515448286,-1.62962364188889,0.349243192749646,0.414118861668283,0.00698585974364773,0.0220065702890748,0.323172503179959,"Higher in Soil control",2507,0.397,257.9776,"Unknown","[M+H]+","ion correlated with 2219",TRUE,"null","null","null",15563.92,5058283,24
"F2534_mz260.0106_rt0.39","Plant-soil exudate","Soil control",18.0497036110642,19.7273671494411,-1.67766353837692,0.324524902490837,0.110910567201872,0.00702665767174341,0.0220065702890748,0.312588468223833,"Higher in Soil control",2534,0.394,260.01056,"Unknown","[M+H]+",NA,FALSE,"null","null","null",106.41,312930,24
"F2819_mz280.8304_rt0.42","Plant-soil exudate","Soil control",14.7188070855732,17.9995211029363,-3.28071401736313,0.566344991146967,0.837187615323123,0.00718699721011091,0.0220065702890748,0.102897938396863,"Higher in Soil control",2819,0.424,280.83035,"Unknown","[M+H]+","ion correlated with 1707",FALSE,"null","null","null",604.15,139400,14
"F1315_mz171.9921_rt0.4","Plant-soil exudate","Soil control",21.1489326117639,22.1008124191124,-0.951879807348487,0.191712607529112,0.248081204074508,0.00741566522174175,0.0220065702890748,0.516958434756259,"Higher in Soil control",1315,0.397,171.99205,"Unknown","[M+H]+","ion correlated with 590",FALSE,"null","null","null",125.67,14.5982091542334,24
