"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F4810_mz582.5939_rt9.16",1.00190733068886,17.3349199084141,8.29826770840129,0.000413874619241698,0.042435279402652,0.721054973023767,4810,9.162,582.59387,"Unknown","[M+H]+","ion correlated with 4764",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1057.83,129427.333333333,9.64621090178606,24,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F1609_mz192.1023_rt1.21",0.998164423817759,17.6741144430246,8.27442958249969,0.000419521819933601,0.042435279402652,0.706430931863178,1609,1.213,192.10234,"Unknown","[M+H]+","ion correlated with 1387; ion correlated with 1430",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",55.11,1198.66666666667,241.48041122534,24,"Fungal out vs Fungal control","Fungal out","Not selected"
"F4613_mz499.2243_rt0.45",-1.8301678301063,17.8814848314811,-8.27256890445856,0.000419966448699189,0.042435279402652,0.705287623610335,4613,0.448,499.22427,"Unknown","[M+H]+","ion correlated with 4027; ion correlated with 4452; ion correlated with 4392",0.214,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6873.47,0,704740,12,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F1073_mz154.0723_rt0.44",1.20310469630412,18.0724727919649,8.15897258587172,0.000448203414104958,0.042435279402652,0.634980501990048,1073,0.44,154.07233,"Unknown","[M+H]+","ion correlated with 2090",0.214,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",38.22,0,394848,12,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F837_mz138.0553_rt0.98",1.57105226055131,21.1728492103689,8.1587535735211,0.000448259993689986,0.042435279402652,0.634843980437594,837,0.983,138.05528,"Unknown","[M+H]+",NA,0.321,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",464.17,30179,123.736348575215,24,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F1657_mz195.0866_rt0.46",0.982160626139127,18.3178152855487,7.99494939748626,0.00049305838170045,0.0440584165619427,0.531673012961821,1657,0.456,195.08656,"Unknown","[M+H]+","ion correlated with 2965; ion correlated with 2415; ion correlated with 1621; ion correlated with 1901; ion correlated with 1879; ion correlated with 1977; ion correlated with 1942; ion correlated with 3203; ion correlated with 2771; similar chromatogram in higher mz_3242",0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",193.85,3881,1658.60664605873,24,"Fungal out vs Fungal control","Fungal out","Not selected"
"F491_mz114.0915_rt0.89",1.33981029777838,18.8854514149581,7.94058111395275,0.0005090885940639,0.0440584165619427,0.496953738852215,491,0.887,114.09153,"Unknown","[M+H]+","found in higher mz's MsMs_2513",0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",53.73,219991.666666667,6.27725469636867,24,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F791_mz135.0556_rt0.93",2.25643235947734,17.2081195266769,7.91410811106589,0.000517117565281018,0.0440584165619427,0.479961106548217,791,0.933,135.05556,"Unknown","[M+H]+",NA,0.214,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",49.96,17197.3333333333,16.8254094388991,19,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F924_mz144.0481_rt0.92",0.790647453526993,22.5216095764834,7.38589929739928,0.000713661378567395,0.0560912723706753,0.128525874882438,924,0.924,144.04813,"Unknown","[M+H]+","ion correlated with 1049; ion correlated with 2856; ion correlated with 4352; similar chromatogram in higher mz_1419; similar chromatogram in higher mz_2214; similar chromatogram in higher mz_2328; similar chromatogram in higher mz_3524; similar chromatogram in higher mz_3806; similar chromatogram in higher mz_1973",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",706.83,2449.66666666667,3129.28033188248,19,"Fungal out vs Fungal control","Fungal out","Not selected"
"F3223_mz310.1291_rt0.94",-2.84805886877701,18.9324605925092,-7.38142900681606,0.000715669611566158,0.0560912723706753,0.125447431841195,3223,0.94,310.12909,"Unknown","[M+H]+","ion correlated with 2779; ion correlated with 3428",0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",422.78,0,8484799,13,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
