"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F3203_mz308.0913_rt0.5","Leaf","Root",22.309258610876,15.2213649876109,7.08789362326516,0.0571864998609349,0.0519147847486576,1.08847480067013e-08,4.51063957397704e-05,136.040615029533,"Higher in Leaf",3203,0.499,308.09131,"Unknown","[M+H]+","ion correlated with 2176; ion correlated with 1621; ion correlated with 1879; ion correlated with 2202; ion correlated with 2771; ion correlated with 2231",TRUE,"null","null","null",5418.09,15676.761867399,7
"F4041_mz388.2333_rt1.18","Leaf","Root",16.4150934862791,10.7903178193928,5.62477566688633,0.0548860913412757,0.0518868566567856,2.27194499694504e-08,4.70747003367012e-05,49.3430731726342,"Higher in Leaf",4041,1.182,388.23328,"Unknown","[M+H]+","ion correlated with 3194; ion correlated with 4640; ion correlated with 3022; ion correlated with 2690; ion correlated with 4223; ion correlated with 5140; ion correlated with 4647; ion correlated with 4838; ion correlated with 4153; ion correlated with 4677; ion correlated with 3739; ion correlated with 4333; ion correlated with 4192; ion correlated with 4307; ion correlated with 2871; ion correlated with 3143; ion correlated with 4250; ion correlated with 4950; ion correlated with 4110; ion correlated with 4080; ion correlated with 4353; ion correlated with 4341; ion correlated with 4388; ion correlated with 2740; ion correlated with 4166; ion correlated with 4206; ion correlated with 4003; ion correlated with 4952; ion correlated with 3957; ion correlated with 4960; ion correlated with 3635; ion correlated with 4229; ion correlated with 4797; ion correlated with 4656; ion correlated with 4789; ion correlated with 4803; ion correlated with 4806; ion correlated with 3224; ion correlated with 4792; ion correlated with 4937; ion correlated with 4448; ion correlated with 1381; ion correlated with 1635; ion correlated with 4100; ion correlated with 2013; ion correlated with 3600; ion correlated with 4688; ion correlated with 3904; ion correlated with 4825; ion correlated with 4381; ion correlated with 1402; ion correlated with 3563; ion correlated with 4942; ion correlated with 2624; ion correlated with 4954",FALSE,"null","null","null",74.19,229460,5
"F4924_mz636.4237_rt6.76","Leaf","Root",15.1919090040131,10.5791347272058,4.61277427680728,0.0567184376948208,0.0518822401389334,5.74519937055225e-08,7.9360353971895e-05,24.4671520308415,"Higher in Leaf",4924,6.76,636.42371,"Unknown","[M+H]+","ion correlated with 2953; ion correlated with 4959",FALSE,"null","null","null",71.77,104448,4
"F2266_mz239.1129_rt0.48","Leaf","Root",19.6056860650414,15.4099437591441,4.19574230589733,0.0557390383927171,0.0519149510979236,7.7582880046296e-08,8.03758637279626e-05,18.325012862617,"Higher in Leaf",2266,0.482,239.11287,"Unknown","[M+H]+","ion correlated with 2200; ion correlated with 1822; ion correlated with 2220; ion correlated with 851; ion correlated with 2488",FALSE,"null","null","null",82.31,2190132,15
"F1654_mz195.0655_rt0.99","Leaf","Root",19.4735800454282,12.9973028206432,6.47627722478497,0.0751747595507118,0.0519097994805152,1.41280804677764e-07,0.000104552316533022,89.0335530176991,"Higher in Leaf",1654,0.992,195.06549,"Unknown","[M+H]+","ion correlated with 1904; ion correlated with 1114; ion correlated with 3191; ion correlated with 1405; ion correlated with 3171; ion correlated with 2793; ion correlated with 3608; ion correlated with 1217; ion correlated with 4207; ion correlated with 3309; ion correlated with 4658",TRUE,"null","null","null",104.54,318.280862282878,17
"F4415_mz449.1084_rt1.13","Leaf","Root",24.4114199099069,16.6848181623752,7.72660174753177,0.087488387656728,0.110813941827024,1.51378836679085e-07,0.000104552316533022,211.806308227356,"Higher in Leaf",4415,1.133,449.1084,"Unknown","[M+H]+",NA,TRUE,"null","null","null",649964.5,62892733,6
"F5012_mz691.4185_rt2.08","Leaf","Root",22.6920553012067,10.8581423999131,11.8339129012936,0.0957283104015278,0.0518882015875425,2.32138377631092e-07,0.000137425919557606,3650.58739046572,"Higher in Leaf",5012,2.08,691.41846,"Unknown","[M+H]+","ion correlated with 3520; ion correlated with 1751; ion correlated with 2381; ion correlated with 2674; ion correlated with 3323; ion correlated with 3503; ion correlated with 3746; ion correlated with 5004; ion correlated with 3703; ion correlated with 3079",TRUE,"null","null","null",1767.59,19479827,4
"F3252_mz312.9204_rt0.38","Leaf","Root",16.5831639359228,18.8853853497617,-2.30222141383894,0.040663176596386,0.0449762419260529,3.62592279992241e-07,0.000187822801035981,0.202750669878879,"Higher in Root",3252,0.384,312.92041,"Unknown","[M+H]+",NA,FALSE,"null","null","null",383.06,434104,24
"F3230_mz310.8283_rt0.45","Leaf","Root",16.7690754160379,14.1818976815804,2.58717773445749,0.0537261572956403,0.0519133518260375,4.69302655595376e-07,0.000216087800531915,6.00921997485762,"Higher in Leaf",3230,0.451,310.82828,"Unknown","[M+H]+","ion correlated with 4259; ion correlated with 3927; ion correlated with 4463; ion correlated with 4476; ion correlated with 4689; ion correlated with 4725; ion correlated with 4731; ion correlated with 4249; ion correlated with 998; ion correlated with 1872; ion correlated with 4124; ion correlated with 3142; ion correlated with 3708; ion correlated with 4171; ion correlated with 3533; ion correlated with 450",FALSE,"null","null","null",178.65,303430,9
"F4100_mz395.2045_rt1.21","Leaf","Root",18.3497695969443,12.4007054824491,5.94906411449517,0.0840433964264176,0.0519065509971333,5.67558041698623e-07,0.000235196052479909,61.7798350749417,"Higher in Leaf",4100,1.206,395.20453,"Unknown","[M+H]+","ion correlated with 4639; ion correlated with 2871; ion correlated with 3143; ion correlated with 4250; ion correlated with 739; ion correlated with 1189; ion correlated with 1870; ion correlated with 4952; ion correlated with 4960; ion correlated with 4590; ion correlated with 4726; ion correlated with 4792; ion correlated with 4062; ion correlated with 4516; ion correlated with 2872; ion correlated with 4909; ion correlated with 4954; ion correlated with 3495; ion correlated with 3284; ion correlated with 4031",FALSE,"null","null","null",5909.62,862996,4
"F4890_mz616.1772_rt2.06","Leaf","Root",8.68204550817564,18.1832747264141,-9.50122921823847,0.234633901543138,0.180683348074675,1.29510823974042e-06,0.000447270936675333,0.00137989172301343,"Higher in Root",4890,2.055,616.17719,"Unknown","[M+H]+",NA,FALSE,"null","null","null",1802.32,149725,4
"F3437_mz329.0036_rt0.52","Leaf","Root",10.0140922958559,19.2532957689576,-9.23920347310171,0.234967986036509,0.253321742120154,1.38268418930192e-06,0.000447270936675333,0.00165471277014088,"Higher in Root",3437,0.518,329.0036,"Unknown","[M+H]+","ion correlated with 2920",FALSE,"null","null","null",122.46,26.3608745980707,9
"F3063_mz298.2745_rt2.28","Leaf","Root",14.4857501220408,21.2714996658677,-6.78574954382692,0.178485077688382,0.185691706992193,1.40311828590235e-06,0.000447270936675333,0.00906328932838558,"Higher in Root",3063,2.275,298.27448,"Unknown","[M+H]+",NA,TRUE,"null","null","null",296.02,1206.47016393443,20
"F3002_mz293.2477_rt5.18","Leaf","Root",9.34787980948607,18.7834531524421,-9.43557334295602,0.234838789058116,0.166360618425354,1.8824075637544e-06,0.000557192638871301,0.00144414033311403,"Higher in Root",3002,5.181,293.24774,"Unknown","[M+H]+","ion correlated with 4324; ion correlated with 4417; ion correlated with 4598; ion correlated with 3548; ion correlated with 4501; ion correlated with 4517",FALSE,"null","null","null",16.14,228230,4
"F4201_mz410.2025_rt0.99","Leaf","Root",17.7190430778762,11.2747282294843,6.44431484839191,0.0998608879177231,0.0518952092627928,2.20346124852852e-06,0.000603856972681912,87.0827370925575,"Higher in Leaf",4201,0.992,410.20251,"Unknown","[M+H]+","ion correlated with 1904; ion correlated with 3060; ion correlated with 4029; ion correlated with 1654; ion correlated with 1405; ion correlated with 3624; ion correlated with 2793; ion correlated with 3937; ion correlated with 4037; ion correlated with 3608; ion correlated with 1217; ion correlated with 4207; ion correlated with 3309; ion correlated with 4550; ion correlated with 4658; ion correlated with 4257",FALSE,"null","null","null",3183.42,546769,15
"F3981_mz381.0798_rt0.47","Leaf","Root",24.0350430393015,22.3125861721158,1.72245686718567,0.0383454310999018,0.0500334029834753,2.41938325936762e-06,0.000603856972681912,3.2999790538228,"Higher in Leaf",3981,0.473,381.07977,"Unknown","[M+H]+",NA,TRUE,"null","null","null",271744.69,46728737,18
"F4960_mz659.2696_rt1.18","Leaf","Root",17.9162464148392,11.9083060890845,6.00794032575474,0.0988012293246547,0.0519026493941746,2.47721248445765e-06,0.000603856972681912,64.353215246165,"Higher in Leaf",4960,1.18,659.26959,"Unknown","[M+H]+","ion correlated with 3971; ion correlated with 4724; ion correlated with 4640; ion correlated with 4647; ion correlated with 4639; ion correlated with 4192; ion correlated with 2871; ion correlated with 3143; ion correlated with 4250; ion correlated with 739; ion correlated with 1189; ion correlated with 1870; ion correlated with 4952; ion correlated with 3635; ion correlated with 4590; ion correlated with 4726; ion correlated with 4792; ion correlated with 4062; ion correlated with 4100; ion correlated with 4516; ion correlated with 2872; ion correlated with 4381; ion correlated with 4909; ion correlated with 4942; ion correlated with 4954",FALSE,"null","null","null",180.27,659858,4
"F1574_mz189.1389_rt0.75","Leaf","Root",18.6607823785508,14.9024929351606,3.75828944339013,0.085473501965533,0.0519144489352577,3.03580309657918e-06,0.000664743587727719,13.5318711826798,"Higher in Leaf",1574,0.749,189.1389,"Unknown","[M+H]+","ion correlated with 1619; ion correlated with 3204; ion correlated with 2416; ion correlated with 250; ion correlated with 2174; ion correlated with 2081; ion correlated with 3475; ion correlated with 2265; ion correlated with 2555; ion correlated with 2770; ion correlated with 4612",FALSE,"null","null","null",150.51,1172973,4
"F2381_mz247.1696_rt2.08","Leaf","Root",21.9293026223014,18.6660266434166,3.26327597888474,0.110388619247104,0.100813583523223,3.17556398407062e-06,0.000664743587727719,9.60160761311011,"Higher in Leaf",2381,2.077,247.16963,"Unknown","[M+H]+","ion correlated with 3520; ion correlated with 1751; ion correlated with 2674; ion correlated with 2950; ion correlated with 3323; ion correlated with 3503; ion correlated with 3746; ion correlated with 5004; ion correlated with 5012; ion correlated with 3703; ion correlated with 3079",TRUE,"null","null","null",119.54,68.9884713317176,24
"F3604_mz344.28_rt3.26","Leaf","Root",8.41912063263872,18.916149241927,-10.4970286092882,0.234523099851296,0.317464671178072,3.20822194849285e-06,0.000664743587727719,0.000691957663047624,"Higher in Root",3604,3.262,344.27997,"Unknown","[M+H]+",NA,TRUE,"null","null","null",20.48,267763,6
"F4357_mz439.1895_rt4.69","Leaf","Root",15.8286934670253,18.1514425439616,-2.32274907693628,0.056117465373712,0.0745585711837445,3.73539085307965e-06,0.000711160944837033,0.199886220098446,"Higher in Root",4357,4.692,439.18948,"Unknown","[M+H]+","ion correlated with 2470; ion correlated with 1350",FALSE,"null","null","null",1353.12,161602,6
"F1216_mz165.0549_rt0.53","Leaf","Root",15.5946686620484,11.7349507633019,3.85971789874641,0.0886858436276915,0.0519009266364393,3.84226229617355e-06,0.000711160944837033,14.5174674954811,"Higher in Leaf",1216,0.528,165.05487,"Unknown","[M+H]+","ion correlated with 4682",FALSE,"null","null","null",185.48,153.363355834137,15
"F1394_mz176.8941_rt0.44","Leaf","Root",17.0608828349339,14.1441431696928,2.91673966524112,0.079787622010629,0.0519132778352551,3.94708053360322e-06,0.000711160944837033,7.55137658204871,"Higher in Leaf",1394,0.443,176.8941,"Unknown","[M+H]+",NA,FALSE,"null","null","null",1536,360448,17
"F1480_mz182.0928_rt0.46","Leaf","Root",9.97673288660947,17.454664111382,-7.47793122477252,0.234962211193641,0.161499933751601,4.95280510486702e-06,0.000817728030131788,0.00560942564717051,"Higher in Root",1480,0.456,182.09277,"Unknown","[M+H]+","ion correlated with 2140",FALSE,"null","null","null",79.31,219.804180274331,18
"F2785_mz277.2167_rt5.57","Leaf","Root",8.64564886624793,18.665446839479,-10.019797973231,0.234619740843843,0.132378996157662,4.96659056947368e-06,0.000817728030131788,0.00096325275444877,"Higher in Root",2785,5.566,277.21674,"Unknown","[M+H]+","ion correlated with 4502; ion correlated with 3217; ion correlated with 3468; ion correlated with 3572; ion correlated with 3727",FALSE,"null","null","null",17.27,195260,4
"F4001_mz383.1163_rt0.45","Leaf","Root",12.2748459329113,20.6064008141378,-8.33155488122654,0.235142178581404,0.147531504234195,5.2571026764264e-06,0.000817728030131788,0.00310421698046919,"Higher in Root",4001,0.45,383.11627,"Unknown","[M+H]+","ion correlated with 1680",FALSE,"null","null","null",710.47,3918039,15
"F3064_mz298.2745_rt2.4","Leaf","Root",12.601974237872,19.4492871766601,-6.84731293878807,0.177883656082977,0.239216894747624,5.32786120018298e-06,0.000817728030131788,0.00868467189867874,"Higher in Root",3064,2.399,298.27448,"Unknown","[M+H]+","ion correlated with 3966; similar chromatogram in higher mz_3924",TRUE,"null","null","null",83.41,371787,9
"F3957_mz378.2132_rt1.18","Leaf","Root",16.3317927197289,10.6402314844143,5.69156123531452,0.108923157283029,0.0518836458905306,6.53109347457413e-06,0.000966601834236972,51.680969720638,"Higher in Leaf",3957,1.177,378.2132,"Unknown","[M+H]+","ion correlated with 4724; ion correlated with 3194; ion correlated with 4640; ion correlated with 3022; ion correlated with 2690; ion correlated with 4223; ion correlated with 5140; ion correlated with 4647; ion correlated with 4838; ion correlated with 4153; ion correlated with 4677; ion correlated with 3739; ion correlated with 4333; ion correlated with 4192; ion correlated with 4307; ion correlated with 2871; ion correlated with 4250; ion correlated with 3654; ion correlated with 4950; ion correlated with 4110; ion correlated with 4080; ion correlated with 4341; ion correlated with 4388; ion correlated with 2740; ion correlated with 4166; ion correlated with 4206; ion correlated with 4003; ion correlated with 4952; ion correlated with 4960; ion correlated with 4041; ion correlated with 3635; ion correlated with 4656; ion correlated with 4789; ion correlated with 4803; ion correlated with 4806; ion correlated with 3224; ion correlated with 4726; ion correlated with 4937; ion correlated with 4448; ion correlated with 1381; ion correlated with 1635; ion correlated with 4100; ion correlated with 4516; ion correlated with 3600; ion correlated with 4688; ion correlated with 3904; ion correlated with 4825; ion correlated with 4381; ion correlated with 3563; ion correlated with 4942; ion correlated with 2624; ion correlated with 4954",FALSE,"null","null","null",24.76,309.365576102418,9
"F2473_mz255.2111_rt5.81","Leaf","Root",15.1752118781045,18.0333570488084,-2.85814517070397,0.0776145284214472,0.106346813520498,7.16901168951557e-06,0.00102442704970181,0.137915339122322,"Higher in Root",2473,5.813,255.21109,"Unknown","[M+H]+","ion correlated with 796; ion correlated with 595; ion correlated with 3908; ion correlated with 1369; ion correlated with 4504; ion correlated with 1025; ion correlated with 4273; ion correlated with 5067; ion correlated with 4359; ion correlated with 4389; ion correlated with 2876; ion correlated with 3316; ion correlated with 3749; ion correlated with 1963; ion correlated with 3775; ion correlated with 3357; ion correlated with 4997",FALSE,"null","null","null",29.84,134166,6
"F2920_mz287.9783_rt0.52","Leaf","Root",12.8140186128055,19.7740357298731,-6.96001711706761,0.235156501310234,0.285940678595393,7.50374767508439e-06,0.00103651767885166,0.0080320439728175,"Higher in Root",2920,0.525,287.97827,"Unknown","[M+H]+",NA,FALSE,"null","null","null",8565.12,500914,8
"F3120_mz301.9583_rt0.64","Leaf","Root",13.9825147200402,20.3413911675196,-6.35887644747944,0.25894858872954,0.271058231081262,8.14484979355041e-06,0.00108878250143461,0.012183931554012,"Higher in Root",3120,0.642,301.95831,"Unknown","[M+H]+","ion correlated with 1876",TRUE,"null","null","null",192.88,652920,18
"F654_mz125.0711_rt0.48","Leaf","Root",12.1421362238099,17.6231014896143,-5.48096526580436,0.235137753117952,0.193474017639054,8.85453820816124e-06,0.00113760981501937,0.0223905648538097,"Higher in Root",654,0.484,125.07111,"Unknown","[M+H]+",NA,FALSE,"null","null","null",30.46,6.54510425724174,21
"F4822_mz585.4519_rt8.96","Leaf","Root",18.5189690071028,11.8533869098595,6.66558209724338,0.120714883514884,0.0519021258544865,9.05915151921792e-06,0.00113760981501937,101.517321337651,"Higher in Leaf",4822,8.962,585.4519,"Unknown","[M+H]+","ion correlated with 4885; ion correlated with 5121; ion correlated with 5135; ion correlated with 5126",TRUE,"null","null","null",94.04,1055053,4
"F4892_mz617.127_rt1.31","Leaf","Root",15.4120937938413,16.5701455564453,-1.15805176260409,0.0496122814894611,0.0519156093332359,9.95522845001731e-06,0.00117328717315797,0.448117271450491,"Higher in Root",4892,1.311,617.12695,"Unknown","[M+H]+","ion correlated with 3051; ion correlated with 4214; ion correlated with 2952; ion correlated with 4416; ion correlated with 3321; ion correlated with 4511; ion correlated with 2898; ion correlated with 3502; ion correlated with 4908; ion correlated with 2618; ion correlated with 3162; ion correlated with 3382; ion correlated with 3726; ion correlated with 2747; ion correlated with 4967; ion correlated with 4977; ion correlated with 3872",FALSE,"null","null","null",2374.76,118739,3
"F1864_mz209.0658_rt0.46","Leaf","Root",10.3162119178621,18.0905233668205,-7.77431144895843,0.235009577151966,0.319464079909909,1.0033339408994e-05,0.00117328717315797,0.00456771562795701,"Higher in Root",1864,0.457,209.06578,"Unknown","[M+H]+",NA,FALSE,"null","null","null",20,219.854658938921,7
"F1778_mz203.0528_rt0.45","Leaf","Root",19.7058964434,25.2853520793376,-5.57945563593758,0.253529831218542,0.22921924626016,1.01926491876658e-05,0.00117328717315797,0.0209130075433275,"Higher in Root",1778,0.452,203.05275,"Unknown","[M+H]+",NA,TRUE,"null","null","null",6055.85,3585.44562217762,24
"F4494_mz465.1033_rt1.1","Leaf","Root",22.3265773385852,15.5518193310754,6.77475800750979,0.312714428476704,0.289572147848534,1.0907385856895e-05,0.00122162721597225,109.497794979614,"Higher in Leaf",4494,1.1,465.1033,"Unknown","[M+H]+","ion correlated with 3599; ion correlated with 3918; ion correlated with 2899; ion correlated with 4549",TRUE,"null","null","null",87209.38,13057112,6
"F1570_mz189.1277_rt2.08","Leaf","Root",17.1657793640404,10.8493981941121,6.31638116992832,0.122318108575926,0.0518880317235393,1.15126073056688e-05,0.0012554801230182,79.6930037215756,"Higher in Leaf",1570,2.077,189.12766,"Unknown","[M+H]+","ion correlated with 2751; ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1629; ion correlated with 1658; ion correlated with 2022; ion correlated with 2911; ion correlated with 420; ion correlated with 628; ion correlated with 995; ion correlated with 1351; ion correlated with 1694; ion correlated with 1719; ion correlated with 1894; ion correlated with 2318; ion correlated with 2447; ion correlated with 2950; ion correlated with 4946; ion correlated with 596; ion correlated with 1191; ion correlated with 2158; ion correlated with 2500; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1167; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5039; ion correlated with 2347; ion correlated with 4118; ion correlated with 3777; ion correlated with 3979; ion correlated with 3997",FALSE,"null","null","null",47.22,432438,6
"F2264_mz239.1031_rt0.91","Leaf","Root",16.0767215007059,11.2773383895117,4.7993831111942,0.110921160538181,0.0518952471012634,1.21755038442697e-05,0.00129372533155522,27.8457088009804,"Higher in Leaf",2264,0.907,239.1031,"Unknown","[M+H]+","ion correlated with 47; ion correlated with 2643; ion correlated with 818; ion correlated with 4011; ion correlated with 2204; ion correlated with 3312; ion correlated with 2963; ion correlated with 3334; ion correlated with 1273; ion correlated with 2802; ion correlated with 2829; ion correlated with 3902; ion correlated with 3778; ion correlated with 3743; ion correlated with 1446",FALSE,"null","null","null",124.11,1228290,17
"F3632_mz346.272_rt4.84","Leaf","Root",12.3345925562708,19.2717941784233,-6.93720162215246,0.239218141479445,0.313621816397003,1.28073680462898e-05,0.00132684332959563,0.00816007641578155,"Higher in Root",3632,4.842,346.27197,"Unknown","[M+H]+","ion correlated with 3404",TRUE,"null","null","null",70.19,318151,6
"F1698_mz198.0974_rt0.46","Leaf","Root",19.8206190783984,24.9258368810796,-5.10521780268126,0.215391560933451,0.254368285489314,1.51555959562189e-05,0.00153182413762369,0.0290520181623068,"Higher in Root",1698,0.459,198.0974,"Unknown","[M+H]+",NA,TRUE,"null","null","null",3153.77,718.566660803799,24
"F1995_mz217.159_rt1.88","Leaf","Root",15.4272888868043,11.3197379034136,4.10755098339063,0.108030212975399,0.0518958522585233,1.56182837650523e-05,0.00154024097051564,17.2383643103322,"Higher in Leaf",1995,1.883,217.15903,"Unknown","[M+H]+","ion correlated with 3998; ion correlated with 3871; ion correlated with 3693; ion correlated with 4050; ion correlated with 4105; ion correlated with 3176; ion correlated with 2401; ion correlated with 2581; ion correlated with 3995; ion correlated with 3283; ion correlated with 3133; similar chromatogram in higher mz_3909; similar chromatogram in higher mz_3494; found in higher mz's MsMs_2581; similar chromatogram in higher mz_2401; similar chromatogram in higher mz_3693; similar chromatogram in higher mz_4105; similar chromatogram in higher mz_3176",FALSE,"null","null","null",5.68,99.1454733041011,8
"F3282_mz315.1959_rt2.3","Leaf","Root",16.3818137254551,10.6011787924205,5.78063493303457,0.124170044443098,0.0518827542203534,1.61925767203238e-05,0.00154024097051564,54.9723760640035,"Higher in Leaf",3282,2.303,315.19592,"Unknown","[M+H]+","ion correlated with 3796; ion correlated with 3567; ion correlated with 3885; ion correlated with 3154; ion correlated with 3375; ion correlated with 3596",TRUE,"null","null","null",4.67,251400,4
"F3668_mz349.2354_rt4.01","Leaf","Root",9.87795638035196,18.3181050608399,-8.44014868048797,0.209795264560986,0.334201827449941,1.63539099186023e-05,0.00154024097051564,0.00287913533335429,"Higher in Root",3668,4.014,349.23538,"Unknown","[M+H]+",NA,FALSE,"null","null","null",36.3,188150,9
"F1876_mz209.9646_rt0.6","Leaf","Root",13.8499033963237,20.1739342279343,-6.32403083161058,0.325527967332915,0.273710357677093,1.73279674520207e-05,0.00159311119303434,0.0124817944451864,"Higher in Root",1876,0.598,209.96455,"Unknown","[M+H]+","ion correlated with 3120",FALSE,"null","null","null",100.76,22.0945319035668,21
"F780_mz133.1014_rt2.08","Leaf","Root",15.864403751335,12.8757623900781,2.9886413612569,0.151080319257099,0.153006234480366,1.76841493435279e-05,0.00159311119303434,7.93726163284411,"Higher in Leaf",780,2.077,133.10139,"Unknown","[M+H]+","ion correlated with 2751; ion correlated with 1894; found in higher mz's MsMs_3323; found in higher mz's MsMs_3520; found in higher mz's MsMs_3703; found in higher mz's MsMs_2674; found in higher mz's MsMs_3079; found in higher mz's MsMs_3503; found in higher mz's MsMs_5004; found in higher mz's MsMs_2381; found in higher mz's MsMs_2950; found in higher mz's MsMs_3851",FALSE,"null","null","null",11.87,63.2889205557535,23
"F3324_mz317.2117_rt4.47","Leaf","Root",15.7161950939902,11.1190114438998,4.59718365009041,0.11568191445915,0.0518928234124526,1.85894337012971e-05,0.00163903432464203,24.2041688674525,"Higher in Leaf",3324,4.47,317.21173,"Unknown","[M+H]+","ion correlated with 2383; ion correlated with 3519; ion correlated with 4196",TRUE,"null","null","null",3.58,143003,4
"F734_mz130.9654_rt0.39","Leaf","Root",17.0385406319505,19.0418302020834,-2.00328957013287,0.106655068988304,0.0923810365687004,1.92377609946016e-05,0.00166086003253394,0.249430610329692,"Higher in Root",734,0.39,130.96538,"Unknown","[M+H]+","ion correlated with 947; ion correlated with 590",FALSE,"null","null","null",187.06,6.16273887194382,24
"F4647_mz509.1296_rt1.14","Leaf","Root",18.5374755346537,19.6410258132754,-1.10355027862164,0.0592276539070319,0.0519160789314124,1.97294993910034e-05,0.00166855194849629,0.465369872785486,"Higher in Root",4647,1.137,509.12964,"Unknown","[M+H]+","ion correlated with 4649; ion correlated with 819; ion correlated with 3823; ion correlated with 3463; ion correlated with 4722; ion correlated with 3491; ion correlated with 4603; ion correlated with 3140; ion correlated with 3680; ion correlated with 3971; ion correlated with 4724; ion correlated with 4639; ion correlated with 2871; ion correlated with 4250; ion correlated with 739; ion correlated with 1189; ion correlated with 1870; ion correlated with 4952; ion correlated with 4960; ion correlated with 4590; ion correlated with 4895; ion correlated with 4726; ion correlated with 4792",FALSE,"null","null","null",13335.31,988289,3
"F3777_mz359.2419_rt2.09","Leaf","Root",17.0061067945324,12.5071098906997,4.49899690383275,0.116502390594308,0.051907232941147,2.07024353433545e-05,0.00170951390134829,22.6116897751332,"Higher in Leaf",3777,2.089,359.24194,"Unknown","[M+H]+","ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1629; ion correlated with 1658; ion correlated with 2022; ion correlated with 797; ion correlated with 2911; ion correlated with 420; ion correlated with 628; ion correlated with 995; ion correlated with 1351; ion correlated with 1570; ion correlated with 1694; ion correlated with 1719; ion correlated with 1894; ion correlated with 2137; ion correlated with 2318; ion correlated with 2447; ion correlated with 2950; ion correlated with 4946; ion correlated with 596; ion correlated with 1191; ion correlated with 2158; ion correlated with 2500; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1167; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5039; ion correlated with 2347; ion correlated with 4118; ion correlated with 3979; ion correlated with 3997",FALSE,"null","null","null",45.97,365595,4
"F3808_mz362.2905_rt1.94","Leaf","Root",9.20631809193386,19.2249091478722,-10.0185910559383,0.538599872663289,0.44355160522645,2.10389017781764e-05,0.00170951390134829,0.000964058921236696,"Higher in Root",3808,1.943,362.2905,"Unknown","[M+H]+","ion correlated with 3862; ion correlated with 2127",TRUE,"null","null","null",69.26,346670,8
"F3202_mz307.2271_rt8.96","Leaf","Root",15.4146609120649,16.5962679004879,-1.18160698842299,0.0638922874005032,0.0519156188978136,2.19508581187229e-05,0.00174931453930745,0.440860159458482,"Higher in Root",3202,8.964,307.22714,"Unknown","[M+H]+","ion correlated with 658; ion correlated with 3728; ion correlated with 264; ion correlated with 451; ion correlated with 3521; ion correlated with 4822; ion correlated with 5135; ion correlated with 5153; ion correlated with 5149",TRUE,"null","null","null",12.46,118207,3
"F3510_mz335.0756_rt0.51","Leaf","Root",15.3039379564865,16.4096483885616,-1.10571043207508,0.0344881950523021,0.0519155466100674,2.32526101457357e-05,0.00181585717898783,0.464673593885893,"Higher in Root",3510,0.506,335.07559,"Unknown","[M+H]+","ion correlated with 2566; ion correlated with 4528; ion correlated with 1872; ion correlated with 2044; ion correlated with 4451; ion correlated with 4646; ion correlated with 3142; ion correlated with 2129; ion correlated with 3038; ion correlated with 2873; ion correlated with 2968; ion correlated with 4149; ion correlated with 4171; ion correlated with 3533; ion correlated with 450; ion correlated with 4768; ion correlated with 2199; ion correlated with 4513; ion correlated with 4571; ion correlated with 4757; ion correlated with 3887; ion correlated with 1871",FALSE,"null","null","null",39.81,106837,3
"F4796_mz575.1187_rt1.17","Leaf","Root",11.2159653972239,19.5290656579474,-8.31310026072354,0.415039244343751,0.291541434701856,2.36622315794746e-05,0.00181585717898783,0.00314418046129192,"Higher in Root",4796,1.168,575.11871,"Unknown","[M+H]+","ion correlated with 4800",TRUE,"null","null","null",6815.93,408397,5
"F4750_mz554.224_rt1.15","Leaf","Root",21.1591302765534,22.8413946373704,-1.68226436081698,0.0436136286993628,0.0718701155210765,2.43227272612402e-05,0.00182518092901295,0.311593196702317,"Higher in Root",4750,1.152,554.224,"Unknown","[M+H]+",NA,TRUE,"null","null","null",50387.83,6050183,6
"F3684_mz350.3058_rt5.5","Leaf","Root",13.9038543842981,19.135303932423,-5.23144954812491,0.271614104697279,0.297283630081026,2.46646071488236e-05,0.00182518092901295,0.026618082403956,"Higher in Root",3684,5.497,350.30582,"Unknown","[M+H]+",NA,TRUE,"null","null","null",37.55,307692,6
"F638_mz124.076_rt0.89","Leaf","Root",11.1178282799153,15.1753271820063,-4.05749890209104,0.235085685291437,0.220046909274066,2.70021903784048e-05,0.00196310661277385,0.060058035608713,"Higher in Root",638,0.894,124.07597,"Unknown","[M+H]+","ion correlated with 1507; ion correlated with 4305; ion correlated with 1358; ion correlated with 1726; ion correlated with 1111; ion correlated with 670",TRUE,"null","null","null",59.06,43.3358608846775,21
